municipio_nombre,Centros Escolares Subindex,Contratos Subindex,Índice de Calidad del Empleo,Contratos por Tipo de Servicio Subindex,Unidades Productivas Subindex,Índice de Diversidad Económica,Índice de Igualdad Económica
Alcorcón,1.4539963868805874,0.6804655870445343,1.0,0.9365541115633844,0.7683011177276573,0.88,0.63
Coslada,1.7059401081202945,0.7011133603238864,0.94,0.9429504987617678,0.9916571976985911,1.0,0.92
Fuenlabrada,1.0405523190852044,0.7830971659919028,0.66,0.8164529750753999,1.0,0.94,0.71
Leganés,1.1891515857209467,0.7867408906882591,0.86,1.0,0.8503410395434101,0.95,1.0
Móstoles,1.0575442697563706,0.8593117408906884,0.78,0.6033621769607997,0.6367489301762004,0.63,0.64
Parla,0.75307469607841,0.9,0.5,0.5,0.5,0.5,0.56
Torrejón de Ardoz,1.0608743716851081,0.6000000000000001,0.82,0.8837265323998365,0.6684099301340417,0.8,0.5
