municipio_nombre,Centros Escolares Subindex,Contratos Subindex,Contratos por Tipo de Servicio Subindex,Índice de Igualdad Económica
Alcorcón,1.4539963868805874,0.6000000000000001,0.9105701785309386,0.63
Coslada,1.7059401081202945,0.7082125603864733,1.0,0.9
Fuenlabrada,1.0405523190852044,0.8729468599033816,0.771404298715592,0.68
Leganés,1.1891515857209467,0.6637681159420288,0.9677363713322344,1.0
Móstoles,1.0575442697563706,0.7536231884057971,0.6687252241253006,0.63
Parla,0.75307469607841,0.9,0.5,0.56
Torrejón de Ardoz,1.0608743716851081,0.6289855072463766,0.8127487426485998,0.5
