municipio_nombre,Centros Escolares Subindex,Contratos Subindex,Contratos por Tipo de Servicio Subindex,Índice de Igualdad Económica
Alcorcón,1.4539963868805874,0.7013793103448278,0.879677381621897,0.62
Coslada,1.7059401081202945,0.8595073891625616,0.9749181129100801,0.89
Fuenlabrada,1.0405523190852044,0.8840394088669954,0.6978795853608013,0.68
Leganés,1.1891515857209467,0.7483743842364534,1.0,1.0
Móstoles,1.0575442697563706,0.9,0.5560716454276196,0.64
Parla,0.75307469607841,0.8524137931034486,0.5,0.56
Torrejón de Ardoz,1.0608743716851081,0.6000000000000001,0.8129295850392289,0.5
