municipio_nombre,Centros Escolares Subindex,Contratos Subindex,Índice de Calidad del Empleo,Contratos por Tipo de Servicio Subindex,Unidades Productivas Subindex,Índice de Diversidad Económica,Índice de Igualdad Económica
Alcorcón,1.4539963868805874,0.7414957780458383,1.0,0.918748329947226,0.8020480196900837,0.92,0.63
Coslada,1.7059401081202945,0.8033775633293125,0.9,0.9133018031917198,0.9371006120822831,1.0,0.91
Fuenlabrada,1.0405523190852044,0.8851628468033776,0.63,0.7849447702206537,1.0,0.96,0.68
Leganés,1.1891515857209467,0.7668275030156816,0.88,1.0,0.8548755622876871,1.0,1.0
Móstoles,1.0575442697563706,0.8746682750301568,0.8,0.6245678496435106,0.6682267182077832,0.67,0.63
Parla,0.75307469607841,0.9,0.5,0.5,0.5,0.5,0.56
Torrejón de Ardoz,1.0608743716851081,0.6000000000000001,0.78,0.8284135202731052,0.7058121660852695,0.81,0.5
