codigo_valor,Nombre,Valor,Year,Indicador,lau_id
28002_2.301_2016,Ajalvir,,2016,2.301,28002
28008_2.301_2016,Aldea del Fresno,,2016,2.301,28008
28009_2.301_2016,Algete,,2016,2.301,28009
28011_2.301_2016,Ambite,,2016,2.301,28011
28012_2.301_2016,Anchuelo,,2016,2.301,28012
28013_2.301_2016,Aranjuez,,2016,2.301,28013
28017_2.301_2016,Batres,,2016,2.301,28017
28018_2.301_2016,Becerril de la Sierra,,2016,2.301,28018
28019_2.301_2016,Belmonte de Tajo,,2016,2.301,28019
28023_2.301_2016,Boalo (El),,2016,2.301,28023
28026_2.301_2016,Brunete,,2016,2.301,28026
28029_2.301_2016,Cabanillas de la Sierra,,2016,2.301,28029
28030_2.301_2016,Cabrera (La),,2016,2.301,28030
28032_2.301_2016,Camarma de Esteruelas,,2016,2.301,28032
28033_2.301_2016,Campo Real,,2016,2.301,28033
28035_2.301_2016,Carabaña,,2016,2.301,28035
28038_2.301_2016,Cercedilla,,2016,2.301,28038
28051_2.301_2016,Chapinería,,2016,2.301,28051
28052_2.301_2016,Chinchón,,2016,2.301,28052
28040_2.301_2016,Ciempozuelos,,2016,2.301,28040
28041_2.301_2016,Cobeña,,2016,2.301,28041
28046_2.301_2016,Collado Mediano,,2016,2.301,28046
28045_2.301_2016,Colmenar Viejo,,2016,2.301,28045
28043_2.301_2016,Colmenar de Oreja,,2016,2.301,28043
28042_2.301_2016,Colmenar del Arroyo,,2016,2.301,28042
28044_2.301_2016,Colmenarejo,,2016,2.301,28044
28048_2.301_2016,Corpa,,2016,2.301,28048
28050_2.301_2016,Cubas de la Sagra,,2016,2.301,28050
28053_2.301_2016,Daganzo de Arriba,,2016,2.301,28053
28054_2.301_2016,Escorial (El),,2016,2.301,28054
28057_2.301_2016,Fresno de Torote,,2016,2.301,28057
28059_2.301_2016,Fuente el Saz de Jarama,,2016,2.301,28059
28061_2.301_2016,Galapagar,,2016,2.301,28061
28066_2.301_2016,Griñón,,2016,2.301,28066
28067_2.301_2016,Guadalix de la Sierra,,2016,2.301,28067
28068_2.301_2016,Guadarrama,,2016,2.301,28068
28072_2.301_2016,Hoyo de Manzanares,,2016,2.301,28072
28075_2.301_2016,Loeches,,2016,2.301,28075
28082_2.301_2016,Manzanares el Real,,2016,2.301,28082
28083_2.301_2016,Meco,,2016,2.301,28083
28085_2.301_2016,Miraflores de la Sierra,,2016,2.301,28085
28086_2.301_2016,Molar (El),,2016,2.301,28086
28087_2.301_2016,Molinos (Los),,2016,2.301,28087
28089_2.301_2016,Moraleja de Enmedio,,2016,2.301,28089
28090_2.301_2016,Moralzarzal,,2016,2.301,28090
28091_2.301_2016,Morata de Tajuña,,2016,2.301,28091
28093_2.301_2016,Navacerrada,,2016,2.301,28093
28094_2.301_2016,Navalafuente,,2016,2.301,28094
28095_2.301_2016,Navalagamella,,2016,2.301,28095
28096_2.301_2016,Navalcarnero,,2016,2.301,28096
28099_2.301_2016,Navas del Rey,,2016,2.301,28099
28100_2.301_2016,Nuevo Baztán,,2016,2.301,28100
28101_2.301_2016,Olmeda de las Fuentes,,2016,2.301,28101
28102_2.301_2016,Orusco de Tajuña,,2016,2.301,28102
28108_2.301_2016,Pedrezuela,,2016,2.301,28108
28110_2.301_2016,Perales de Tajuña,,2016,2.301,28110
28111_2.301_2016,Pezuela de las Torres,,2016,2.301,28111
28116_2.301_2016,Pozuelo del Rey,,2016,2.301,28116
28119_2.301_2016,Quijorna,,2016,2.301,28119
28121_2.301_2016,Redueña,,2016,2.301,28121
28122_2.301_2016,Ribatejada,,2016,2.301,28122
28129_2.301_2016,San Agustín del Guadalix,,2016,2.301,28129
28131_2.301_2016,San Lorenzo de El Escorial,,2016,2.301,28131
28132_2.301_2016,San Martín de la Vega,,2016,2.301,28132
28136_2.301_2016,Santorcaz,,2016,2.301,28136
28137_2.301_2016,Santos de la Humosa (Los),,2016,2.301,28137
28140_2.301_2016,Serranillos del Valle,,2016,2.301,28140
28141_2.301_2016,Sevilla la Nueva,,2016,2.301,28141
28144_2.301_2016,Soto del Real,,2016,2.301,28144
28145_2.301_2016,Talamanca de Jarama,,2016,2.301,28145
28146_2.301_2016,Tielmes,,2016,2.301,28146
28147_2.301_2016,Titulcia,,2016,2.301,28147
28150_2.301_2016,Torrejón de Velasco,,2016,2.301,28150
28151_2.301_2016,Torrelaguna,,2016,2.301,28151
28154_2.301_2016,Torres de la Alameda,,2016,2.301,28154
28155_2.301_2016,Valdaracete,,2016,2.301,28155
28156_2.301_2016,Valdeavero,,2016,2.301,28156
