codigo_valor,Nombre,Valor,Year,Indicador,lau_id
28092_2.310_2020,Móstoles,0.57,2020,2.310,28092
28106_2.310_2020,Parla,0.5,2020,2.310,28106
28148_2.310_2020,Torrejón de Ardoz,0.71,2020,2.310,28148
28007_2.311_2020,Alcorcón,0.73,2020,2.311,28007
28049_2.311_2020,Coslada,1.0,2020,2.311,28049
28058_2.311_2020,Fuenlabrada,0.93,2020,2.311,28058
28074_2.311_2020,Leganés,0.79,2020,2.311,28074
28092_2.311_2020,Móstoles,0.61,2020,2.311,28092
28106_2.311_2020,Parla,0.5,2020,2.311,28106
28148_2.311_2020,Torrejón de Ardoz,0.65,2020,2.311,28148
28007_2.313_2020,Alcorcón,1.82,2020,2.313,28007
28049_2.313_2020,Coslada,2.65,2020,2.313,28049
28058_2.313_2020,Fuenlabrada,1.99,2020,2.313,28058
28074_2.313_2020,Leganés,2.77,2020,2.313,28074
28092_2.313_2020,Móstoles,1.83,2020,2.313,28092
28106_2.313_2020,Parla,1.61,2020,2.313,28106
28148_2.313_2020,Torrejón de Ardoz,1.45,2020,2.313,28148
28007_2.314_2020,Alcorcón,0.17,2020,2.314,28007
28049_2.314_2020,Coslada,0.18,2020,2.314,28049
28058_2.314_2020,Fuenlabrada,0.24,2020,2.314,28058
28074_2.314_2020,Leganés,0.29,2020,2.314,28074
28092_2.314_2020,Móstoles,0.19,2020,2.314,28092
28106_2.314_2020,Parla,0.2,2020,2.314,28106
28148_2.314_2020,Torrejón de Ardoz,0.17,2020,2.314,28148
