codigo_valor,Nombre,Valor,Year,Indicador,lau_id
28079_2.301_2020,Madrid,,2020,2.301,28079
28079_2.305_2020,Madrid,0.5,2020,2.305,28079
28079_2.309_2020,Madrid,0.5,2020,2.309,28079
28079_2.312_2020,Madrid,0.5,2020,2.312,28079
28079_2.302_2020,Madrid,,2020,2.302,28079
28079_2.303_2020,Madrid,1.46,2020,2.303,28079
28079_2.304_2020,Madrid,0.52,2020,2.304,28079
28079_2.306_2020,Madrid,0.5,2020,2.306,28079
28079_2.307_2020,Madrid,0.5,2020,2.307,28079
28079_2.308_2020,Madrid,21652.0,2020,2.308,28079
28079_2.310_2020,Madrid,0.5,2020,2.310,28079
28079_2.311_2020,Madrid,0.5,2020,2.311,28079
28079_2.313_2020,Madrid,2.58,2020,2.313,28079
28079_2.314_2020,Madrid,0.39,2020,2.314,28079
