codigo_valor,Nombre,Valor,Year,Indicador,lau_id
28007_2.301_2014,Alcorcón,,2014,2.301,28007
28049_2.301_2014,Coslada,,2014,2.301,28049
28058_2.301_2014,Fuenlabrada,,2014,2.301,28058
28074_2.301_2014,Leganés,,2014,2.301,28074
28092_2.301_2014,Móstoles,,2014,2.301,28092
28106_2.301_2014,Parla,,2014,2.301,28106
28148_2.301_2014,Torrejón de Ardoz,,2014,2.301,28148
28007_2.305_2014,Alcorcón,,2014,2.305,28007
28049_2.305_2014,Coslada,,2014,2.305,28049
28058_2.305_2014,Fuenlabrada,,2014,2.305,28058
28074_2.305_2014,Leganés,,2014,2.305,28074
28092_2.305_2014,Móstoles,,2014,2.305,28092
28106_2.305_2014,Parla,,2014,2.305,28106
28148_2.305_2014,Torrejón de Ardoz,,2014,2.305,28148
28007_2.309_2014,Alcorcón,,2014,2.309,28007
28049_2.309_2014,Coslada,,2014,2.309,28049
28058_2.309_2014,Fuenlabrada,,2014,2.309,28058
28074_2.309_2014,Leganés,,2014,2.309,28074
28092_2.309_2014,Móstoles,,2014,2.309,28092
28106_2.309_2014,Parla,,2014,2.309,28106
28148_2.309_2014,Torrejón de Ardoz,,2014,2.309,28148
28007_2.312_2014,Alcorcón,0.63,2014,2.312,28007
28049_2.312_2014,Coslada,0.9,2014,2.312,28049
28058_2.312_2014,Fuenlabrada,0.68,2014,2.312,28058
28074_2.312_2014,Leganés,1.0,2014,2.312,28074
28092_2.312_2014,Móstoles,0.63,2014,2.312,28092
28106_2.312_2014,Parla,0.56,2014,2.312,28106
28148_2.312_2014,Torrejón de Ardoz,0.5,2014,2.312,28148
28007_2.302_2014,Alcorcón,,2014,2.302,28007
28049_2.302_2014,Coslada,,2014,2.302,28049
28058_2.302_2014,Fuenlabrada,,2014,2.302,28058
28074_2.302_2014,Leganés,,2014,2.302,28074
28092_2.302_2014,Móstoles,,2014,2.302,28092
28106_2.302_2014,Parla,,2014,2.302,28106
28148_2.302_2014,Torrejón de Ardoz,,2014,2.302,28148
28007_2.303_2014,Alcorcón,1.45,2014,2.303,28007
28049_2.303_2014,Coslada,1.71,2014,2.303,28049
28058_2.303_2014,Fuenlabrada,1.04,2014,2.303,28058
28074_2.303_2014,Leganés,1.19,2014,2.303,28074
28092_2.303_2014,Móstoles,1.06,2014,2.303,28092
28106_2.303_2014,Parla,0.75,2014,2.303,28106
28148_2.303_2014,Torrejón de Ardoz,1.06,2014,2.303,28148
28007_2.304_2014,Alcorcón,0.86,2014,2.304,28007
28049_2.304_2014,Coslada,1.27,2014,2.304,28049
28058_2.304_2014,Fuenlabrada,1.25,2014,2.304,28058
28074_2.304_2014,Leganés,1.09,2014,2.304,28074
28092_2.304_2014,Móstoles,1.21,2014,2.304,28092
