codigo_valor,Nombre,Valor,Year,Indicador,lau_id
28079_2.301_2019,Madrid,,2019,2.301,28079
28079_2.305_2019,Madrid,0.5,2019,2.305,28079
28079_2.309_2019,Madrid,0.5,2019,2.309,28079
28079_2.312_2019,Madrid,0.5,2019,2.312,28079
28079_2.302_2019,Madrid,,2019,2.302,28079
28079_2.303_2019,Madrid,1.46,2019,2.303,28079
28079_2.304_2019,Madrid,0.52,2019,2.304,28079
28079_2.306_2019,Madrid,0.5,2019,2.306,28079
28079_2.307_2019,Madrid,0.5,2019,2.307,28079
28079_2.308_2019,Madrid,21638.0,2019,2.308,28079
28079_2.310_2019,Madrid,0.5,2019,2.310,28079
28079_2.311_2019,Madrid,0.5,2019,2.311,28079
28079_2.313_2019,Madrid,2.58,2019,2.313,28079
28079_2.314_2019,Madrid,0.38,2019,2.314,28079
