codigo_valor,Nombre,Valor,Year,Indicador,lau_id
28005_2.301_2018,Alcalá de Henares,,2018,2.301,28005
28006_2.301_2018,Alcobendas,,2018,2.301,28006
28010_2.301_2018,Alpedrete,,2018,2.301,28010
28014_2.301_2018,Arganda del Rey,,2018,2.301,28014
28015_2.301_2018,Arroyomolinos,,2018,2.301,28015
28022_2.301_2018,Boadilla del Monte,,2018,2.301,28022
28036_2.301_2018,Casarrubuelos,,2018,2.301,28036
28047_2.301_2018,Collado Villalba,,2018,2.301,28047
28065_2.301_2018,Getafe,,2018,2.301,28065
28073_2.301_2018,Humanes de Madrid,,2018,2.301,28073
28080_2.301_2018,Majadahonda,,2018,2.301,28080
28084_2.301_2018,Mejorada del Campo,,2018,2.301,28084
28104_2.301_2018,Paracuellos de Jarama,,2018,2.301,28104
28113_2.301_2018,Pinto,,2018,2.301,28113
28115_2.301_2018,Pozuelo de Alarcón,,2018,2.301,28115
28123_2.301_2018,Rivas-Vaciamadrid,,2018,2.301,28123
28127_2.301_2018,Rozas de Madrid (Las),,2018,2.301,28127
28130_2.301_2018,San Fernando de Henares,,2018,2.301,28130
28134_2.301_2018,San Sebastián de los Reyes,,2018,2.301,28134
28149_2.301_2018,Torrejón de la Calzada,,2018,2.301,28149
28152_2.301_2018,Torrelodones,,2018,2.301,28152
28903_2.301_2018,Tres Cantos,,2018,2.301,28903
28161_2.301_2018,Valdemoro,,2018,2.301,28161
28167_2.301_2018,Velilla de San Antonio,,2018,2.301,28167
28177_2.301_2018,Villanueva del Pardillo,,2018,2.301,28177
28181_2.301_2018,Villaviciosa de Odón,,2018,2.301,28181
28005_2.305_2018,Alcalá de Henares,0.57,2018,2.305,28005
28006_2.305_2018,Alcobendas,0.78,2018,2.305,28006
28010_2.305_2018,Alpedrete,0.62,2018,2.305,28010
28014_2.305_2018,Arganda del Rey,0.53,2018,2.305,28014
28015_2.305_2018,Arroyomolinos,0.6,2018,2.305,28015
28022_2.305_2018,Boadilla del Monte,0.82,2018,2.305,28022
28036_2.305_2018,Casarrubuelos,0.53,2018,2.305,28036
28047_2.305_2018,Collado Villalba,0.55,2018,2.305,28047
28065_2.305_2018,Getafe,0.57,2018,2.305,28065
28073_2.305_2018,Humanes de Madrid,0.5,2018,2.305,28073
28080_2.305_2018,Majadahonda,0.77,2018,2.305,28080
28084_2.305_2018,Mejorada del Campo,0.52,2018,2.305,28084
28104_2.305_2018,Paracuellos de Jarama,0.67,2018,2.305,28104
28113_2.305_2018,Pinto,0.56,2018,2.305,28113
28115_2.305_2018,Pozuelo de Alarcón,1.0,2018,2.305,28115
28123_2.305_2018,Rivas-Vaciamadrid,0.62,2018,2.305,28123
28127_2.305_2018,Rozas de Madrid (Las),0.77,2018,2.305,28127
28130_2.305_2018,San Fernando de Henares,0.55,2018,2.305,28130
28134_2.305_2018,San Sebastián de los Reyes,0.63,2018,2.305,28134
28149_2.305_2018,Torrejón de la Calzada,0.55,2018,2.305,28149
28152_2.305_2018,Torrelodones,0.78,2018,2.305,28152
28903_2.305_2018,Tres Cantos,0.73,2018,2.305,28903
28161_2.305_2018,Valdemoro,0.56,2018,2.305,28161
28167_2.305_2018,Velilla de San Antonio,0.55,2018,2.305,28167
28177_2.305_2018,Villanueva del Pardillo,0.63,2018,2.305,28177
28181_2.305_2018,Villaviciosa de Odón,0.7,2018,2.305,28181
28005_2.309_2018,Alcalá de Henares,0.53,2018,2.309,28005
28006_2.309_2018,Alcobendas,0.76,2018,2.309,28006
28010_2.309_2018,Alpedrete,0.53,2018,2.309,28010
28014_2.309_2018,Arganda del Rey,0.7,2018,2.309,28014
28015_2.309_2018,Arroyomolinos,0.6,2018,2.309,28015
28022_2.309_2018,Boadilla del Monte,0.7,2018,2.309,28022
28036_2.309_2018,Casarrubuelos,,2018,2.309,28036
28047_2.309_2018,Collado Villalba,0.52,2018,2.309,28047
28065_2.309_2018,Getafe,0.58,2018,2.309,28065
28073_2.309_2018,Humanes de Madrid,1.0,2018,2.309,28073
28080_2.309_2018,Majadahonda,0.55,2018,2.309,28080
28084_2.309_2018,Mejorada del Campo,0.61,2018,2.309,28084
28104_2.309_2018,Paracuellos de Jarama,0.58,2018,2.309,28104
28113_2.309_2018,Pinto,0.63,2018,2.309,28113
28115_2.309_2018,Pozuelo de Alarcón,0.73,2018,2.309,28115
28123_2.309_2018,Rivas-Vaciamadrid,0.53,2018,2.309,28123
28127_2.309_2018,Rozas de Madrid (Las),0.69,2018,2.309,28127
28130_2.309_2018,San Fernando de Henares,0.62,2018,2.309,28130
28134_2.309_2018,San Sebastián de los Reyes,0.61,2018,2.309,28134
28149_2.309_2018,Torrejón de la Calzada,0.79,2018,2.309,28149
28152_2.309_2018,Torrelodones,0.5,2018,2.309,28152
28903_2.309_2018,Tres Cantos,0.68,2018,2.309,28903
28161_2.309_2018,Valdemoro,0.53,2018,2.309,28161
28167_2.309_2018,Velilla de San Antonio,0.68,2018,2.309,28167
28177_2.309_2018,Villanueva del Pardillo,0.54,2018,2.309,28177
28181_2.309_2018,Villaviciosa de Odón,0.73,2018,2.309,28181
28005_2.312_2018,Alcalá de Henares,0.72,2018,2.312,28005
28006_2.312_2018,Alcobendas,0.68,2018,2.312,28006
28010_2.312_2018,Alpedrete,0.9,2018,2.312,28010
28014_2.312_2018,Arganda del Rey,0.65,2018,2.312,28014
28015_2.312_2018,Arroyomolinos,0.58,2018,2.312,28015
28022_2.312_2018,Boadilla del Monte,0.58,2018,2.312,28022
28036_2.312_2018,Casarrubuelos,0.92,2018,2.312,28036
28047_2.312_2018,Collado Villalba,0.6,2018,2.312,28047
28065_2.312_2018,Getafe,0.73,2018,2.312,28065
28073_2.312_2018,Humanes de Madrid,0.61,2018,2.312,28073
28080_2.312_2018,Majadahonda,0.62,2018,2.312,28080
28084_2.312_2018,Mejorada del Campo,0.5,2018,2.312,28084
28104_2.312_2018,Paracuellos de Jarama,0.57,2018,2.312,28104
28113_2.312_2018,Pinto,0.69,2018,2.312,28113
28115_2.312_2018,Pozuelo de Alarcón,0.83,2018,2.312,28115
28123_2.312_2018,Rivas-Vaciamadrid,0.59,2018,2.312,28123
28127_2.312_2018,Rozas de Madrid (Las),0.71,2018,2.312,28127
28130_2.312_2018,San Fernando de Henares,0.59,2018,2.312,28130
28134_2.312_2018,San Sebastián de los Reyes,0.7,2018,2.312,28134
28149_2.312_2018,Torrejón de la Calzada,0.64,2018,2.312,28149
28152_2.312_2018,Torrelodones,1.0,2018,2.312,28152
28903_2.312_2018,Tres Cantos,0.82,2018,2.312,28903
28161_2.312_2018,Valdemoro,0.64,2018,2.312,28161
28167_2.312_2018,Velilla de San Antonio,0.6,2018,2.312,28167
28177_2.312_2018,Villanueva del Pardillo,0.82,2018,2.312,28177
28181_2.312_2018,Villaviciosa de Odón,0.8,2018,2.312,28181
28005_2.302_2018,Alcalá de Henares,,2018,2.302,28005
28006_2.302_2018,Alcobendas,,2018,2.302,28006
28010_2.302_2018,Alpedrete,,2018,2.302,28010
28014_2.302_2018,Arganda del Rey,,2018,2.302,28014
28015_2.302_2018,Arroyomolinos,,2018,2.302,28015
28022_2.302_2018,Boadilla del Monte,,2018,2.302,28022
28036_2.302_2018,Casarrubuelos,,2018,2.302,28036
28047_2.302_2018,Collado Villalba,,2018,2.302,28047
28065_2.302_2018,Getafe,,2018,2.302,28065
28073_2.302_2018,Humanes de Madrid,,2018,2.302,28073
28080_2.302_2018,Majadahonda,,2018,2.302,28080
28084_2.302_2018,Mejorada del Campo,,2018,2.302,28084
28104_2.302_2018,Paracuellos de Jarama,,2018,2.302,28104
28113_2.302_2018,Pinto,,2018,2.302,28113
28115_2.302_2018,Pozuelo de Alarcón,,2018,2.302,28115
28123_2.302_2018,Rivas-Vaciamadrid,,2018,2.302,28123
28127_2.302_2018,Rozas de Madrid (Las),,2018,2.302,28127
28130_2.302_2018,San Fernando de Henares,,2018,2.302,28130
28134_2.302_2018,San Sebastián de los Reyes,,2018,2.302,28134
28149_2.302_2018,Torrejón de la Calzada,,2018,2.302,28149
28152_2.302_2018,Torrelodones,,2018,2.302,28152
28903_2.302_2018,Tres Cantos,,2018,2.302,28903
28161_2.302_2018,Valdemoro,,2018,2.302,28161
28167_2.302_2018,Velilla de San Antonio,,2018,2.302,28167
28177_2.302_2018,Villanueva del Pardillo,,2018,2.302,28177
28181_2.302_2018,Villaviciosa de Odón,,2018,2.302,28181
28005_2.303_2018,Alcalá de Henares,1.62,2018,2.303,28005
28006_2.303_2018,Alcobendas,2.44,2018,2.303,28006
28010_2.303_2018,Alpedrete,0.19,2018,2.303,28010
28014_2.303_2018,Arganda del Rey,1.33,2018,2.303,28014
28015_2.303_2018,Arroyomolinos,0.03,2018,2.303,28015
28022_2.303_2018,Boadilla del Monte,0.94,2018,2.303,28022
28036_2.303_2018,Casarrubuelos,0.32,2018,2.303,28036
28047_2.303_2018,Collado Villalba,2.37,2018,2.303,28047
28065_2.303_2018,Getafe,1.54,2018,2.303,28065
28073_2.303_2018,Humanes de Madrid,0.17,2018,2.303,28073
28080_2.303_2018,Majadahonda,2.04,2018,2.303,28080
28084_2.303_2018,Mejorada del Campo,0.37,2018,2.303,28084
28104_2.303_2018,Paracuellos de Jarama,0.04,2018,2.303,28104
28113_2.303_2018,Pinto,1.36,2018,2.303,28113
28115_2.303_2018,Pozuelo de Alarcón,2.69,2018,2.303,28115
28123_2.303_2018,Rivas-Vaciamadrid,0.1,2018,2.303,28123
28127_2.303_2018,Rozas de Madrid (Las),0.88,2018,2.303,28127
28130_2.303_2018,San Fernando de Henares,1.33,2018,2.303,28130
28134_2.303_2018,San Sebastián de los Reyes,1.52,2018,2.303,28134
28149_2.303_2018,Torrejón de la Calzada,0.24,2018,2.303,28149
28152_2.303_2018,Torrelodones,1.28,2018,2.303,28152
28903_2.303_2018,Tres Cantos,1.05,2018,2.303,28903
28161_2.303_2018,Valdemoro,1.05,2018,2.303,28161
28167_2.303_2018,Velilla de San Antonio,0.11,2018,2.303,28167
28177_2.303_2018,Villanueva del Pardillo,0.07,2018,2.303,28177
28181_2.303_2018,Villaviciosa de Odón,0.36,2018,2.303,28181
28005_2.304_2018,Alcalá de Henares,1.1,2018,2.304,28005
28006_2.304_2018,Alcobendas,0.95,2018,2.304,28006
28010_2.304_2018,Alpedrete,1.13,2018,2.304,28010
28014_2.304_2018,Arganda del Rey,0.7,2018,2.304,28014
28015_2.304_2018,Arroyomolinos,1.03,2018,2.304,28015
28022_2.304_2018,Boadilla del Monte,0.94,2018,2.304,28022
28036_2.304_2018,Casarrubuelos,1.51,2018,2.304,28036
28047_2.304_2018,Collado Villalba,0.92,2018,2.304,28047
28065_2.304_2018,Getafe,1.09,2018,2.304,28065
28073_2.304_2018,Humanes de Madrid,0.71,2018,2.304,28073
28080_2.304_2018,Majadahonda,0.96,2018,2.304,28080
28084_2.304_2018,Mejorada del Campo,0.8,2018,2.304,28084
