codigo_valor,Nombre,Valor,Year,Indicador,lau_id
28002_2.301_2018,Ajalvir,,2018,2.301,28002
28008_2.301_2018,Aldea del Fresno,,2018,2.301,28008
28009_2.301_2018,Algete,,2018,2.301,28009
28011_2.301_2018,Ambite,,2018,2.301,28011
28012_2.301_2018,Anchuelo,,2018,2.301,28012
28013_2.301_2018,Aranjuez,,2018,2.301,28013
28017_2.301_2018,Batres,,2018,2.301,28017
28018_2.301_2018,Becerril de la Sierra,,2018,2.301,28018
28019_2.301_2018,Belmonte de Tajo,,2018,2.301,28019
28023_2.301_2018,Boalo (El),,2018,2.301,28023
28026_2.301_2018,Brunete,,2018,2.301,28026
28029_2.301_2018,Cabanillas de la Sierra,,2018,2.301,28029
28030_2.301_2018,Cabrera (La),,2018,2.301,28030
28032_2.301_2018,Camarma de Esteruelas,,2018,2.301,28032
28033_2.301_2018,Campo Real,,2018,2.301,28033
28035_2.301_2018,Carabaña,,2018,2.301,28035
28038_2.301_2018,Cercedilla,,2018,2.301,28038
28051_2.301_2018,Chapinería,,2018,2.301,28051
28052_2.301_2018,Chinchón,,2018,2.301,28052
28040_2.301_2018,Ciempozuelos,,2018,2.301,28040
28041_2.301_2018,Cobeña,,2018,2.301,28041
28046_2.301_2018,Collado Mediano,,2018,2.301,28046
28045_2.301_2018,Colmenar Viejo,,2018,2.301,28045
28043_2.301_2018,Colmenar de Oreja,,2018,2.301,28043
28042_2.301_2018,Colmenar del Arroyo,,2018,2.301,28042
28044_2.301_2018,Colmenarejo,,2018,2.301,28044
28048_2.301_2018,Corpa,,2018,2.301,28048
28050_2.301_2018,Cubas de la Sagra,,2018,2.301,28050
28053_2.301_2018,Daganzo de Arriba,,2018,2.301,28053
28054_2.301_2018,Escorial (El),,2018,2.301,28054
28057_2.301_2018,Fresno de Torote,,2018,2.301,28057
28059_2.301_2018,Fuente el Saz de Jarama,,2018,2.301,28059
28061_2.301_2018,Galapagar,,2018,2.301,28061
28066_2.301_2018,Griñón,,2018,2.301,28066
28067_2.301_2018,Guadalix de la Sierra,,2018,2.301,28067
28068_2.301_2018,Guadarrama,,2018,2.301,28068
28072_2.301_2018,Hoyo de Manzanares,,2018,2.301,28072
28075_2.301_2018,Loeches,,2018,2.301,28075
28082_2.301_2018,Manzanares el Real,,2018,2.301,28082
28083_2.301_2018,Meco,,2018,2.301,28083
28085_2.301_2018,Miraflores de la Sierra,,2018,2.301,28085
28086_2.301_2018,Molar (El),,2018,2.301,28086
28087_2.301_2018,Molinos (Los),,2018,2.301,28087
28089_2.301_2018,Moraleja de Enmedio,,2018,2.301,28089
28090_2.301_2018,Moralzarzal,,2018,2.301,28090
28091_2.301_2018,Morata de Tajuña,,2018,2.301,28091
28093_2.301_2018,Navacerrada,,2018,2.301,28093
28094_2.301_2018,Navalafuente,,2018,2.301,28094
28095_2.301_2018,Navalagamella,,2018,2.301,28095
28096_2.301_2018,Navalcarnero,,2018,2.301,28096
28099_2.301_2018,Navas del Rey,,2018,2.301,28099
28100_2.301_2018,Nuevo Baztán,,2018,2.301,28100
28101_2.301_2018,Olmeda de las Fuentes,,2018,2.301,28101
28102_2.301_2018,Orusco de Tajuña,,2018,2.301,28102
28108_2.301_2018,Pedrezuela,,2018,2.301,28108
28110_2.301_2018,Perales de Tajuña,,2018,2.301,28110
28111_2.301_2018,Pezuela de las Torres,,2018,2.301,28111
28116_2.301_2018,Pozuelo del Rey,,2018,2.301,28116
28119_2.301_2018,Quijorna,,2018,2.301,28119
28121_2.301_2018,Redueña,,2018,2.301,28121
28122_2.301_2018,Ribatejada,,2018,2.301,28122
28129_2.301_2018,San Agustín del Guadalix,,2018,2.301,28129
28131_2.301_2018,San Lorenzo de El Escorial,,2018,2.301,28131
28132_2.301_2018,San Martín de la Vega,,2018,2.301,28132
28136_2.301_2018,Santorcaz,,2018,2.301,28136
28137_2.301_2018,Santos de la Humosa (Los),,2018,2.301,28137
28140_2.301_2018,Serranillos del Valle,,2018,2.301,28140
28141_2.301_2018,Sevilla la Nueva,,2018,2.301,28141
28144_2.301_2018,Soto del Real,,2018,2.301,28144
28145_2.301_2018,Talamanca de Jarama,,2018,2.301,28145
28146_2.301_2018,Tielmes,,2018,2.301,28146
28147_2.301_2018,Titulcia,,2018,2.301,28147
28150_2.301_2018,Torrejón de Velasco,,2018,2.301,28150
28151_2.301_2018,Torrelaguna,,2018,2.301,28151
28154_2.301_2018,Torres de la Alameda,,2018,2.301,28154
28155_2.301_2018,Valdaracete,,2018,2.301,28155
28156_2.301_2018,Valdeavero,,2018,2.301,28156
28157_2.301_2018,Valdelaguna,,2018,2.301,28157
28160_2.301_2018,Valdemorillo,,2018,2.301,28160
28162_2.301_2018,Valdeolmos-Alalpardo,,2018,2.301,28162
28163_2.301_2018,Valdepiélagos,,2018,2.301,28163
28164_2.301_2018,Valdetorres de Jarama,,2018,2.301,28164
28165_2.301_2018,Valdilecha,,2018,2.301,28165
28166_2.301_2018,Valverde de Alcalá,,2018,2.301,28166
28168_2.301_2018,Vellón (El),,2018,2.301,28168
28169_2.301_2018,Venturada,,2018,2.301,28169
28170_2.301_2018,Villaconejos,,2018,2.301,28170
28172_2.301_2018,Villalbilla,,2018,2.301,28172
28174_2.301_2018,Villamanta,,2018,2.301,28174
28175_2.301_2018,Villamantilla,,2018,2.301,28175
28178_2.301_2018,Villanueva de Perales,,2018,2.301,28178
28176_2.301_2018,Villanueva de la Cañada,,2018,2.301,28176
28179_2.301_2018,Villar del Olmo,,2018,2.301,28179
28180_2.301_2018,Villarejo de Salvanés,,2018,2.301,28180
28002_2.305_2018,Ajalvir,0.72,2018,2.305,28002
28008_2.305_2018,Aldea del Fresno,0.55,2018,2.305,28008
28009_2.305_2018,Algete,0.53,2018,2.305,28009
28011_2.305_2018,Ambite,0.83,2018,2.305,28011
28012_2.305_2018,Anchuelo,0.58,2018,2.305,28012
28013_2.305_2018,Aranjuez,0.63,2018,2.305,28013
28017_2.305_2018,Batres,0.63,2018,2.305,28017
28018_2.305_2018,Becerril de la Sierra,0.7,2018,2.305,28018
