codigo_valor,Nombre,Valor,Year,Indicador,lau_id
28002_2.301_2023,Ajalvir,,2023,2.301,28002
28008_2.301_2023,Aldea del Fresno,,2023,2.301,28008
28009_2.301_2023,Algete,,2023,2.301,28009
28011_2.301_2023,Ambite,,2023,2.301,28011
28012_2.301_2023,Anchuelo,,2023,2.301,28012
28013_2.301_2023,Aranjuez,,2023,2.301,28013
28017_2.301_2023,Batres,,2023,2.301,28017
28018_2.301_2023,Becerril de la Sierra,,2023,2.301,28018
28019_2.301_2023,Belmonte de Tajo,,2023,2.301,28019
28023_2.301_2023,Boalo (El),,2023,2.301,28023
28026_2.301_2023,Brunete,,2023,2.301,28026
28029_2.301_2023,Cabanillas de la Sierra,,2023,2.301,28029
28030_2.301_2023,Cabrera (La),,2023,2.301,28030
28032_2.301_2023,Camarma de Esteruelas,,2023,2.301,28032
28033_2.301_2023,Campo Real,,2023,2.301,28033
28035_2.301_2023,Carabaña,,2023,2.301,28035
28038_2.301_2023,Cercedilla,,2023,2.301,28038
28051_2.301_2023,Chapinería,,2023,2.301,28051
28052_2.301_2023,Chinchón,,2023,2.301,28052
28040_2.301_2023,Ciempozuelos,,2023,2.301,28040
28041_2.301_2023,Cobeña,,2023,2.301,28041
28046_2.301_2023,Collado Mediano,,2023,2.301,28046
28045_2.301_2023,Colmenar Viejo,,2023,2.301,28045
28043_2.301_2023,Colmenar de Oreja,,2023,2.301,28043
28042_2.301_2023,Colmenar del Arroyo,,2023,2.301,28042
28044_2.301_2023,Colmenarejo,,2023,2.301,28044
28048_2.301_2023,Corpa,,2023,2.301,28048
28050_2.301_2023,Cubas de la Sagra,,2023,2.301,28050
28053_2.301_2023,Daganzo de Arriba,,2023,2.301,28053
28054_2.301_2023,Escorial (El),,2023,2.301,28054
28057_2.301_2023,Fresno de Torote,,2023,2.301,28057
28059_2.301_2023,Fuente el Saz de Jarama,,2023,2.301,28059
28061_2.301_2023,Galapagar,,2023,2.301,28061
28066_2.301_2023,Griñón,,2023,2.301,28066
28067_2.301_2023,Guadalix de la Sierra,,2023,2.301,28067
28068_2.301_2023,Guadarrama,,2023,2.301,28068
28072_2.301_2023,Hoyo de Manzanares,,2023,2.301,28072
28075_2.301_2023,Loeches,,2023,2.301,28075
28082_2.301_2023,Manzanares el Real,,2023,2.301,28082
28083_2.301_2023,Meco,,2023,2.301,28083
28085_2.301_2023,Miraflores de la Sierra,,2023,2.301,28085
28086_2.301_2023,Molar (El),,2023,2.301,28086
28087_2.301_2023,Molinos (Los),,2023,2.301,28087
28089_2.301_2023,Moraleja de Enmedio,,2023,2.301,28089
28090_2.301_2023,Moralzarzal,,2023,2.301,28090
28091_2.301_2023,Morata de Tajuña,,2023,2.301,28091
28093_2.301_2023,Navacerrada,,2023,2.301,28093
28094_2.301_2023,Navalafuente,,2023,2.301,28094
28095_2.301_2023,Navalagamella,,2023,2.301,28095
28096_2.301_2023,Navalcarnero,,2023,2.301,28096
28099_2.301_2023,Navas del Rey,,2023,2.301,28099
28100_2.301_2023,Nuevo Baztán,,2023,2.301,28100
28101_2.301_2023,Olmeda de las Fuentes,,2023,2.301,28101
28102_2.301_2023,Orusco de Tajuña,,2023,2.301,28102
28108_2.301_2023,Pedrezuela,,2023,2.301,28108
28110_2.301_2023,Perales de Tajuña,,2023,2.301,28110
28111_2.301_2023,Pezuela de las Torres,,2023,2.301,28111
28116_2.301_2023,Pozuelo del Rey,,2023,2.301,28116
28119_2.301_2023,Quijorna,,2023,2.301,28119
28121_2.301_2023,Redueña,,2023,2.301,28121
28122_2.301_2023,Ribatejada,,2023,2.301,28122
28129_2.301_2023,San Agustín del Guadalix,,2023,2.301,28129
28131_2.301_2023,San Lorenzo de El Escorial,,2023,2.301,28131
28132_2.301_2023,San Martín de la Vega,,2023,2.301,28132
28136_2.301_2023,Santorcaz,,2023,2.301,28136
28137_2.301_2023,Santos de la Humosa (Los),,2023,2.301,28137
28140_2.301_2023,Serranillos del Valle,,2023,2.301,28140
28141_2.301_2023,Sevilla la Nueva,,2023,2.301,28141
28144_2.301_2023,Soto del Real,,2023,2.301,28144
28145_2.301_2023,Talamanca de Jarama,,2023,2.301,28145
28146_2.301_2023,Tielmes,,2023,2.301,28146
28147_2.301_2023,Titulcia,,2023,2.301,28147
28150_2.301_2023,Torrejón de Velasco,,2023,2.301,28150
28151_2.301_2023,Torrelaguna,,2023,2.301,28151
28154_2.301_2023,Torres de la Alameda,,2023,2.301,28154
28155_2.301_2023,Valdaracete,,2023,2.301,28155
28156_2.301_2023,Valdeavero,,2023,2.301,28156
28157_2.301_2023,Valdelaguna,,2023,2.301,28157
28160_2.301_2023,Valdemorillo,,2023,2.301,28160
28162_2.301_2023,Valdeolmos-Alalpardo,,2023,2.301,28162
28163_2.301_2023,Valdepiélagos,,2023,2.301,28163
28164_2.301_2023,Valdetorres de Jarama,,2023,2.301,28164
28165_2.301_2023,Valdilecha,,2023,2.301,28165
28166_2.301_2023,Valverde de Alcalá,,2023,2.301,28166
28168_2.301_2023,Vellón (El),,2023,2.301,28168
28169_2.301_2023,Venturada,,2023,2.301,28169
28170_2.301_2023,Villaconejos,,2023,2.301,28170
28172_2.301_2023,Villalbilla,,2023,2.301,28172
28174_2.301_2023,Villamanta,,2023,2.301,28174
28175_2.301_2023,Villamantilla,,2023,2.301,28175
28178_2.301_2023,Villanueva de Perales,,2023,2.301,28178
28176_2.301_2023,Villanueva de la Cañada,,2023,2.301,28176
28179_2.301_2023,Villar del Olmo,,2023,2.301,28179
28180_2.301_2023,Villarejo de Salvanés,,2023,2.301,28180
28002_2.305_2023,Ajalvir,,2023,2.305,28002
28008_2.305_2023,Aldea del Fresno,,2023,2.305,28008
28009_2.305_2023,Algete,,2023,2.305,28009
28011_2.305_2023,Ambite,,2023,2.305,28011
28012_2.305_2023,Anchuelo,,2023,2.305,28012
28013_2.305_2023,Aranjuez,,2023,2.305,28013
28017_2.305_2023,Batres,,2023,2.305,28017
28018_2.305_2023,Becerril de la Sierra,,2023,2.305,28018
28019_2.305_2023,Belmonte de Tajo,,2023,2.305,28019
28023_2.305_2023,Boalo (El),,2023,2.305,28023
28026_2.305_2023,Brunete,,2023,2.305,28026
28029_2.305_2023,Cabanillas de la Sierra,,2023,2.305,28029
28030_2.305_2023,Cabrera (La),,2023,2.305,28030
28032_2.305_2023,Camarma de Esteruelas,,2023,2.305,28032
28033_2.305_2023,Campo Real,,2023,2.305,28033
28035_2.305_2023,Carabaña,,2023,2.305,28035
28038_2.305_2023,Cercedilla,,2023,2.305,28038
28051_2.305_2023,Chapinería,,2023,2.305,28051
28052_2.305_2023,Chinchón,,2023,2.305,28052
28040_2.305_2023,Ciempozuelos,,2023,2.305,28040
28041_2.305_2023,Cobeña,,2023,2.305,28041
28046_2.305_2023,Collado Mediano,,2023,2.305,28046
28045_2.305_2023,Colmenar Viejo,,2023,2.305,28045
28043_2.305_2023,Colmenar de Oreja,,2023,2.305,28043
28042_2.305_2023,Colmenar del Arroyo,,2023,2.305,28042
28044_2.305_2023,Colmenarejo,,2023,2.305,28044
28048_2.305_2023,Corpa,,2023,2.305,28048
28050_2.305_2023,Cubas de la Sagra,,2023,2.305,28050
28053_2.305_2023,Daganzo de Arriba,,2023,2.305,28053
28054_2.305_2023,Escorial (El),,2023,2.305,28054
28057_2.305_2023,Fresno de Torote,,2023,2.305,28057
28059_2.305_2023,Fuente el Saz de Jarama,,2023,2.305,28059
28061_2.305_2023,Galapagar,,2023,2.305,28061
28066_2.305_2023,Griñón,,2023,2.305,28066
28067_2.305_2023,Guadalix de la Sierra,,2023,2.305,28067
28068_2.305_2023,Guadarrama,,2023,2.305,28068
28072_2.305_2023,Hoyo de Manzanares,,2023,2.305,28072
28075_2.305_2023,Loeches,,2023,2.305,28075
28082_2.305_2023,Manzanares el Real,,2023,2.305,28082
28083_2.305_2023,Meco,,2023,2.305,28083
28085_2.305_2023,Miraflores de la Sierra,,2023,2.305,28085
28086_2.305_2023,Molar (El),,2023,2.305,28086
28087_2.305_2023,Molinos (Los),,2023,2.305,28087
28089_2.305_2023,Moraleja de Enmedio,,2023,2.305,28089
28090_2.305_2023,Moralzarzal,,2023,2.305,28090
28091_2.305_2023,Morata de Tajuña,,2023,2.305,28091
28093_2.305_2023,Navacerrada,,2023,2.305,28093
28094_2.305_2023,Navalafuente,,2023,2.305,28094
28095_2.305_2023,Navalagamella,,2023,2.305,28095
28096_2.305_2023,Navalcarnero,,2023,2.305,28096
28099_2.305_2023,Navas del Rey,,2023,2.305,28099
28100_2.305_2023,Nuevo Baztán,,2023,2.305,28100
28101_2.305_2023,Olmeda de las Fuentes,,2023,2.305,28101
28102_2.305_2023,Orusco de Tajuña,,2023,2.305,28102
28108_2.305_2023,Pedrezuela,,2023,2.305,28108
28110_2.305_2023,Perales de Tajuña,,2023,2.305,28110
28111_2.305_2023,Pezuela de las Torres,,2023,2.305,28111
28116_2.305_2023,Pozuelo del Rey,,2023,2.305,28116
28119_2.305_2023,Quijorna,,2023,2.305,28119
28121_2.305_2023,Redueña,,2023,2.305,28121
28122_2.305_2023,Ribatejada,,2023,2.305,28122
28129_2.305_2023,San Agustín del Guadalix,,2023,2.305,28129
28131_2.305_2023,San Lorenzo de El Escorial,,2023,2.305,28131
28132_2.305_2023,San Martín de la Vega,,2023,2.305,28132
28136_2.305_2023,Santorcaz,,2023,2.305,28136
28137_2.305_2023,Santos de la Humosa (Los),,2023,2.305,28137
28140_2.305_2023,Serranillos del Valle,,2023,2.305,28140
28141_2.305_2023,Sevilla la Nueva,,2023,2.305,28141
