codigo_valor,Nombre,Valor,Year,Indicador,lau_id
28170_2.301_2021,Villaconejos,0.69,2021,2.301,28170
28172_2.301_2021,Villalbilla,0.57,2021,2.301,28172
28174_2.301_2021,Villamanta,0.63,2021,2.301,28174
28175_2.301_2021,Villamantilla,,2021,2.301,28175
28178_2.301_2021,Villanueva de Perales,,2021,2.301,28178
28176_2.301_2021,Villanueva de la Cañada,0.75,2021,2.301,28176
28179_2.301_2021,Villar del Olmo,,2021,2.301,28179
28180_2.301_2021,Villarejo de Salvanés,0.67,2021,2.301,28180
28002_2.305_2021,Ajalvir,0.7,2021,2.305,28002
28008_2.305_2021,Aldea del Fresno,0.54,2021,2.305,28008
28009_2.305_2021,Algete,0.54,2021,2.305,28009
28011_2.305_2021,Ambite,0.83,2021,2.305,28011
28012_2.305_2021,Anchuelo,0.55,2021,2.305,28012
28013_2.305_2021,Aranjuez,0.59,2021,2.305,28013
28017_2.305_2021,Batres,0.63,2021,2.305,28017
28018_2.305_2021,Becerril de la Sierra,0.72,2021,2.305,28018
28019_2.305_2021,Belmonte de Tajo,0.74,2021,2.305,28019
28023_2.305_2021,Boalo (El),0.57,2021,2.305,28023
28026_2.305_2021,Brunete,0.78,2021,2.305,28026
28029_2.305_2021,Cabanillas de la Sierra,0.69,2021,2.305,28029
28030_2.305_2021,Cabrera (La),0.74,2021,2.305,28030
28032_2.305_2021,Camarma de Esteruelas,0.65,2021,2.305,28032
28033_2.305_2021,Campo Real,0.66,2021,2.305,28033
28035_2.305_2021,Carabaña,0.6,2021,2.305,28035
28038_2.305_2021,Cercedilla,0.51,2021,2.305,28038
28051_2.305_2021,Chapinería,0.7,2021,2.305,28051
28052_2.305_2021,Chinchón,0.61,2021,2.305,28052
28040_2.305_2021,Ciempozuelos,0.55,2021,2.305,28040
28041_2.305_2021,Cobeña,0.56,2021,2.305,28041
28046_2.305_2021,Collado Mediano,0.86,2021,2.305,28046
28045_2.305_2021,Colmenar Viejo,0.76,2021,2.305,28045
28043_2.305_2021,Colmenar de Oreja,0.78,2021,2.305,28043
28042_2.305_2021,Colmenar del Arroyo,0.52,2021,2.305,28042
28044_2.305_2021,Colmenarejo,0.66,2021,2.305,28044
28048_2.305_2021,Corpa,0.71,2021,2.305,28048
28050_2.305_2021,Cubas de la Sagra,0.56,2021,2.305,28050
28053_2.305_2021,Daganzo de Arriba,0.65,2021,2.305,28053
28054_2.305_2021,Escorial (El),0.76,2021,2.305,28054
28057_2.305_2021,Fresno de Torote,0.76,2021,2.305,28057
28059_2.305_2021,Fuente el Saz de Jarama,0.65,2021,2.305,28059
28061_2.305_2021,Galapagar,0.62,2021,2.305,28061
28066_2.305_2021,Griñón,0.75,2021,2.305,28066
28067_2.305_2021,Guadalix de la Sierra,0.73,2021,2.305,28067
28068_2.305_2021,Guadarrama,0.65,2021,2.305,28068
28072_2.305_2021,Hoyo de Manzanares,0.71,2021,2.305,28072
28075_2.305_2021,Loeches,0.86,2021,2.305,28075
28082_2.305_2021,Manzanares el Real,0.64,2021,2.305,28082
28083_2.305_2021,Meco,0.76,2021,2.305,28083
28085_2.305_2021,Miraflores de la Sierra,0.69,2021,2.305,28085
28086_2.305_2021,Molar (El),0.71,2021,2.305,28086
28087_2.305_2021,Molinos (Los),0.57,2021,2.305,28087
28089_2.305_2021,Moraleja de Enmedio,0.72,2021,2.305,28089
28090_2.305_2021,Moralzarzal,0.64,2021,2.305,28090
28091_2.305_2021,Morata de Tajuña,0.79,2021,2.305,28091
28093_2.305_2021,Navacerrada,0.54,2021,2.305,28093
28094_2.305_2021,Navalafuente,0.84,2021,2.305,28094
28095_2.305_2021,Navalagamella,0.64,2021,2.305,28095
28096_2.305_2021,Navalcarnero,0.53,2021,2.305,28096
28099_2.305_2021,Navas del Rey,0.62,2021,2.305,28099
28100_2.305_2021,Nuevo Baztán,0.55,2021,2.305,28100
28101_2.305_2021,Olmeda de las Fuentes,0.66,2021,2.305,28101
28102_2.305_2021,Orusco de Tajuña,0.82,2021,2.305,28102
28108_2.305_2021,Pedrezuela,0.52,2021,2.305,28108
28110_2.305_2021,Perales de Tajuña,0.69,2021,2.305,28110
28111_2.305_2021,Pezuela de las Torres,0.53,2021,2.305,28111
28116_2.305_2021,Pozuelo del Rey,0.61,2021,2.305,28116
28119_2.305_2021,Quijorna,0.6,2021,2.305,28119
28121_2.305_2021,Redueña,0.62,2021,2.305,28121
28122_2.305_2021,Ribatejada,0.69,2021,2.305,28122
28129_2.305_2021,San Agustín del Guadalix,0.64,2021,2.305,28129
28131_2.305_2021,San Lorenzo de El Escorial,0.87,2021,2.305,28131
28132_2.305_2021,San Martín de la Vega,0.74,2021,2.305,28132
28136_2.305_2021,Santorcaz,0.54,2021,2.305,28136
28137_2.305_2021,Santos de la Humosa (Los),0.62,2021,2.305,28137
28140_2.305_2021,Serranillos del Valle,0.6,2021,2.305,28140
28141_2.305_2021,Sevilla la Nueva,0.66,2021,2.305,28141
28144_2.305_2021,Soto del Real,0.67,2021,2.305,28144
28145_2.305_2021,Talamanca de Jarama,0.85,2021,2.305,28145
28146_2.305_2021,Tielmes,0.62,2021,2.305,28146
28147_2.305_2021,Titulcia,0.53,2021,2.305,28147
28150_2.305_2021,Torrejón de Velasco,0.59,2021,2.305,28150
28151_2.305_2021,Torrelaguna,0.63,2021,2.305,28151
28154_2.305_2021,Torres de la Alameda,0.61,2021,2.305,28154
28155_2.305_2021,Valdaracete,0.58,2021,2.305,28155
28156_2.305_2021,Valdeavero,0.55,2021,2.305,28156
28157_2.305_2021,Valdelaguna,0.6,2021,2.305,28157
28160_2.305_2021,Valdemorillo,0.58,2021,2.305,28160
28162_2.305_2021,Valdeolmos-Alalpardo,0.77,2021,2.305,28162
28163_2.305_2021,Valdepiélagos,0.78,2021,2.305,28163
28164_2.305_2021,Valdetorres de Jarama,0.62,2021,2.305,28164
28165_2.305_2021,Valdilecha,0.64,2021,2.305,28165
28166_2.305_2021,Valverde de Alcalá,0.53,2021,2.305,28166
28168_2.305_2021,Vellón (El),0.64,2021,2.305,28168
28169_2.305_2021,Venturada,0.59,2021,2.305,28169
28170_2.305_2021,Villaconejos,1.0,2021,2.305,28170
28172_2.305_2021,Villalbilla,0.5,2021,2.305,28172
28174_2.305_2021,Villamanta,0.81,2021,2.305,28174
28175_2.305_2021,Villamantilla,0.57,2021,2.305,28175
28178_2.305_2021,Villanueva de Perales,0.64,2021,2.305,28178
28176_2.305_2021,Villanueva de la Cañada,0.59,2021,2.305,28176
28179_2.305_2021,Villar del Olmo,0.96,2021,2.305,28179
28180_2.305_2021,Villarejo de Salvanés,0.69,2021,2.305,28180
28002_2.309_2021,Ajalvir,1.0,2021,2.309,28002
28008_2.309_2021,Aldea del Fresno,0.6,2021,2.309,28008
28009_2.309_2021,Algete,0.65,2021,2.309,28009
28011_2.309_2021,Ambite,0.65,2021,2.309,28011
28012_2.309_2021,Anchuelo,0.61,2021,2.309,28012
28013_2.309_2021,Aranjuez,0.59,2021,2.309,28013
28017_2.309_2021,Batres,0.57,2021,2.309,28017
28018_2.309_2021,Becerril de la Sierra,0.56,2021,2.309,28018
28019_2.309_2021,Belmonte de Tajo,0.6,2021,2.309,28019
28023_2.309_2021,Boalo (El),0.61,2021,2.309,28023
28026_2.309_2021,Brunete,0.57,2021,2.309,28026
28029_2.309_2021,Cabanillas de la Sierra,0.56,2021,2.309,28029
28030_2.309_2021,Cabrera (La),0.61,2021,2.309,28030
28032_2.309_2021,Camarma de Esteruelas,0.62,2021,2.309,28032
28033_2.309_2021,Campo Real,0.66,2021,2.309,28033
28035_2.309_2021,Carabaña,0.66,2021,2.309,28035
28038_2.309_2021,Cercedilla,0.63,2021,2.309,28038
28051_2.309_2021,Chapinería,0.59,2021,2.309,28051
28052_2.309_2021,Chinchón,0.61,2021,2.309,28052
28040_2.309_2021,Ciempozuelos,0.75,2021,2.309,28040
28041_2.309_2021,Cobeña,0.58,2021,2.309,28041
28046_2.309_2021,Collado Mediano,0.54,2021,2.309,28046
28045_2.309_2021,Colmenar Viejo,0.56,2021,2.309,28045
28043_2.309_2021,Colmenar de Oreja,0.56,2021,2.309,28043
28042_2.309_2021,Colmenar del Arroyo,0.67,2021,2.309,28042
28044_2.309_2021,Colmenarejo,0.65,2021,2.309,28044
28048_2.309_2021,Corpa,0.53,2021,2.309,28048
28050_2.309_2021,Cubas de la Sagra,0.5,2021,2.309,28050
28053_2.309_2021,Daganzo de Arriba,0.61,2021,2.309,28053
28054_2.309_2021,Escorial (El),0.63,2021,2.309,28054
28057_2.309_2021,Fresno de Torote,0.53,2021,2.309,28057
28059_2.309_2021,Fuente el Saz de Jarama,0.55,2021,2.309,28059
28061_2.309_2021,Galapagar,0.68,2021,2.309,28061
28066_2.309_2021,Griñón,0.53,2021,2.309,28066
28067_2.309_2021,Guadalix de la Sierra,0.83,2021,2.309,28067
28068_2.309_2021,Guadarrama,0.6,2021,2.309,28068
28072_2.309_2021,Hoyo de Manzanares,0.57,2021,2.309,28072
28075_2.309_2021,Loeches,0.51,2021,2.309,28075
28082_2.309_2021,Manzanares el Real,0.73,2021,2.309,28082
28083_2.309_2021,Meco,0.54,2021,2.309,28083
28085_2.309_2021,Miraflores de la Sierra,0.68,2021,2.309,28085
28086_2.309_2021,Molar (El),0.6,2021,2.309,28086
28087_2.309_2021,Molinos (Los),0.56,2021,2.309,28087
28089_2.309_2021,Moraleja de Enmedio,0.57,2021,2.309,28089
28090_2.309_2021,Moralzarzal,0.8,2021,2.309,28090
28091_2.309_2021,Morata de Tajuña,0.55,2021,2.309,28091
28093_2.309_2021,Navacerrada,0.6,2021,2.309,28093
28094_2.309_2021,Navalafuente,0.64,2021,2.309,28094
28095_2.309_2021,Navalagamella,0.53,2021,2.309,28095
28096_2.309_2021,Navalcarnero,0.54,2021,2.309,28096
28099_2.309_2021,Navas del Rey,0.67,2021,2.309,28099
28100_2.309_2021,Nuevo Baztán,0.67,2021,2.309,28100
28101_2.309_2021,Olmeda de las Fuentes,0.59,2021,2.309,28101
28102_2.309_2021,Orusco de Tajuña,0.87,2021,2.309,28102
28108_2.309_2021,Pedrezuela,0.53,2021,2.309,28108
28110_2.309_2021,Perales de Tajuña,0.54,2021,2.309,28110
28111_2.309_2021,Pezuela de las Torres,0.6,2021,2.309,28111
28116_2.309_2021,Pozuelo del Rey,0.72,2021,2.309,28116
28119_2.309_2021,Quijorna,0.58,2021,2.309,28119
28121_2.309_2021,Redueña,0.56,2021,2.309,28121
28122_2.309_2021,Ribatejada,0.86,2021,2.309,28122
28129_2.309_2021,San Agustín del Guadalix,0.56,2021,2.309,28129
28131_2.309_2021,San Lorenzo de El Escorial,0.59,2021,2.309,28131
28132_2.309_2021,San Martín de la Vega,0.55,2021,2.309,28132
28136_2.309_2021,Santorcaz,0.62,2021,2.309,28136
28137_2.309_2021,Santos de la Humosa (Los),0.58,2021,2.309,28137
28140_2.309_2021,Serranillos del Valle,0.59,2021,2.309,28140
28141_2.309_2021,Sevilla la Nueva,0.65,2021,2.309,28141
28144_2.309_2021,Soto del Real,0.57,2021,2.309,28144
28145_2.309_2021,Talamanca de Jarama,0.56,2021,2.309,28145
28146_2.309_2021,Tielmes,0.55,2021,2.309,28146
28147_2.309_2021,Titulcia,0.61,2021,2.309,28147
28150_2.309_2021,Torrejón de Velasco,0.63,2021,2.309,28150
28151_2.309_2021,Torrelaguna,0.65,2021,2.309,28151
28154_2.309_2021,Torres de la Alameda,0.62,2021,2.309,28154
28155_2.309_2021,Valdaracete,0.68,2021,2.309,28155
28156_2.309_2021,Valdeavero,0.64,2021,2.309,28156
28157_2.309_2021,Valdelaguna,0.73,2021,2.309,28157
28160_2.309_2021,Valdemorillo,0.59,2021,2.309,28160
28162_2.309_2021,Valdeolmos-Alalpardo,0.57,2021,2.309,28162
28163_2.309_2021,Valdepiélagos,0.54,2021,2.309,28163
28164_2.309_2021,Valdetorres de Jarama,0.67,2021,2.309,28164
28165_2.309_2021,Valdilecha,0.61,2021,2.309,28165
28166_2.309_2021,Valverde de Alcalá,0.65,2021,2.309,28166
28168_2.309_2021,Vellón (El),0.58,2021,2.309,28168
28169_2.309_2021,Venturada,0.56,2021,2.309,28169
28170_2.309_2021,Villaconejos,0.68,2021,2.309,28170
28172_2.309_2021,Villalbilla,0.75,2021,2.309,28172
28174_2.309_2021,Villamanta,0.55,2021,2.309,28174
28175_2.309_2021,Villamantilla,0.69,2021,2.309,28175
28178_2.309_2021,Villanueva de Perales,0.6,2021,2.309,28178
28176_2.309_2021,Villanueva de la Cañada,0.62,2021,2.309,28176
28179_2.309_2021,Villar del Olmo,0.56,2021,2.309,28179
28180_2.309_2021,Villarejo de Salvanés,0.61,2021,2.309,28180
28002_2.312_2021,Ajalvir,0.61,2021,2.312,28002
28008_2.312_2021,Aldea del Fresno,0.99,2021,2.312,28008
28009_2.312_2021,Algete,0.63,2021,2.312,28009
28011_2.312_2021,Ambite,,2021,2.312,28011
28012_2.312_2021,Anchuelo,,2021,2.312,28012
28013_2.312_2021,Aranjuez,0.59,2021,2.312,28013
28017_2.312_2021,Batres,,2021,2.312,28017
28018_2.312_2021,Becerril de la Sierra,0.54,2021,2.312,28018
28019_2.312_2021,Belmonte de Tajo,0.59,2021,2.312,28019
28023_2.312_2021,Boalo (El),0.51,2021,2.312,28023
28026_2.312_2021,Brunete,0.57,2021,2.312,28026
28029_2.312_2021,Cabanillas de la Sierra,,2021,2.312,28029
28030_2.312_2021,Cabrera (La),0.71,2021,2.312,28030
28032_2.312_2021,Camarma de Esteruelas,0.61,2021,2.312,28032
28033_2.312_2021,Campo Real,0.56,2021,2.312,28033
28035_2.312_2021,Carabaña,0.57,2021,2.312,28035
28038_2.312_2021,Cercedilla,0.69,2021,2.312,28038
28051_2.312_2021,Chapinería,0.63,2021,2.312,28051
28052_2.312_2021,Chinchón,0.57,2021,2.312,28052
28040_2.312_2021,Ciempozuelos,0.76,2021,2.312,28040
28041_2.312_2021,Cobeña,0.65,2021,2.312,28041
28046_2.312_2021,Collado Mediano,0.56,2021,2.312,28046
28045_2.312_2021,Colmenar Viejo,0.59,2021,2.312,28045
28043_2.312_2021,Colmenar de Oreja,0.57,2021,2.312,28043
28042_2.312_2021,Colmenar del Arroyo,0.69,2021,2.312,28042
28044_2.312_2021,Colmenarejo,0.57,2021,2.312,28044
28048_2.312_2021,Corpa,0.82,2021,2.312,28048
28050_2.312_2021,Cubas de la Sagra,0.61,2021,2.312,28050
28053_2.312_2021,Daganzo de Arriba,0.52,2021,2.312,28053
28054_2.312_2021,Escorial (El),0.61,2021,2.312,28054
28057_2.312_2021,Fresno de Torote,0.55,2021,2.312,28057
28059_2.312_2021,Fuente el Saz de Jarama,0.59,2021,2.312,28059
28061_2.312_2021,Galapagar,0.6,2021,2.312,28061
28066_2.312_2021,Griñón,0.89,2021,2.312,28066
28067_2.312_2021,Guadalix de la Sierra,0.6,2021,2.312,28067
28068_2.312_2021,Guadarrama,0.7,2021,2.312,28068
28072_2.312_2021,Hoyo de Manzanares,,2021,2.312,28072
28075_2.312_2021,Loeches,0.53,2021,2.312,28075
28082_2.312_2021,Manzanares el Real,0.54,2021,2.312,28082
28083_2.312_2021,Meco,0.54,2021,2.312,28083
28085_2.312_2021,Miraflores de la Sierra,0.5,2021,2.312,28085
28086_2.312_2021,Molar (El),0.53,2021,2.312,28086
28087_2.312_2021,Molinos (Los),0.55,2021,2.312,28087
28089_2.312_2021,Moraleja de Enmedio,0.57,2021,2.312,28089
28090_2.312_2021,Moralzarzal,0.59,2021,2.312,28090
28091_2.312_2021,Morata de Tajuña,0.69,2021,2.312,28091
28093_2.312_2021,Navacerrada,0.56,2021,2.312,28093
28094_2.312_2021,Navalafuente,0.6,2021,2.312,28094
28095_2.312_2021,Navalagamella,0.52,2021,2.312,28095
28096_2.312_2021,Navalcarnero,0.66,2021,2.312,28096
28099_2.312_2021,Navas del Rey,0.78,2021,2.312,28099
28100_2.312_2021,Nuevo Baztán,,2021,2.312,28100
28101_2.312_2021,Olmeda de las Fuentes,0.72,2021,2.312,28101
28102_2.312_2021,Orusco de Tajuña,1.0,2021,2.312,28102
28108_2.312_2021,Pedrezuela,0.75,2021,2.312,28108
28110_2.312_2021,Perales de Tajuña,,2021,2.312,28110
28111_2.312_2021,Pezuela de las Torres,0.59,2021,2.312,28111
28116_2.312_2021,Pozuelo del Rey,,2021,2.312,28116
28119_2.312_2021,Quijorna,0.63,2021,2.312,28119
28121_2.312_2021,Redueña,,2021,2.312,28121
28122_2.312_2021,Ribatejada,0.77,2021,2.312,28122
28129_2.312_2021,San Agustín del Guadalix,0.62,2021,2.312,28129
28131_2.312_2021,San Lorenzo de El Escorial,0.77,2021,2.312,28131
28132_2.312_2021,San Martín de la Vega,0.55,2021,2.312,28132
28136_2.312_2021,Santorcaz,0.57,2021,2.312,28136
28137_2.312_2021,Santos de la Humosa (Los),,2021,2.312,28137
28140_2.312_2021,Serranillos del Valle,0.69,2021,2.312,28140
28141_2.312_2021,Sevilla la Nueva,0.78,2021,2.312,28141
28144_2.312_2021,Soto del Real,0.59,2021,2.312,28144
28145_2.312_2021,Talamanca de Jarama,0.84,2021,2.312,28145
28146_2.312_2021,Tielmes,0.95,2021,2.312,28146
28147_2.312_2021,Titulcia,,2021,2.312,28147
28150_2.312_2021,Torrejón de Velasco,,2021,2.312,28150
28151_2.312_2021,Torrelaguna,0.58,2021,2.312,28151
28154_2.312_2021,Torres de la Alameda,0.75,2021,2.312,28154
28155_2.312_2021,Valdaracete,,2021,2.312,28155
28156_2.312_2021,Valdeavero,,2021,2.312,28156
28157_2.312_2021,Valdelaguna,0.55,2021,2.312,28157
28160_2.312_2021,Valdemorillo,,2021,2.312,28160
28162_2.312_2021,Valdeolmos-Alalpardo,0.52,2021,2.312,28162
28163_2.312_2021,Valdepiélagos,,2021,2.312,28163
28164_2.312_2021,Valdetorres de Jarama,0.61,2021,2.312,28164
28165_2.312_2021,Valdilecha,,2021,2.312,28165
28166_2.312_2021,Valverde de Alcalá,0.83,2021,2.312,28166
28168_2.312_2021,Vellón (El),0.66,2021,2.312,28168
28169_2.312_2021,Venturada,0.53,2021,2.312,28169
28170_2.312_2021,Villaconejos,0.52,2021,2.312,28170
28172_2.312_2021,Villalbilla,0.58,2021,2.312,28172
28174_2.312_2021,Villamanta,0.83,2021,2.312,28174
28175_2.312_2021,Villamantilla,0.62,2021,2.312,28175
28178_2.312_2021,Villanueva de Perales,,2021,2.312,28178
28176_2.312_2021,Villanueva de la Cañada,0.62,2021,2.312,28176
28179_2.312_2021,Villar del Olmo,0.57,2021,2.312,28179
28180_2.312_2021,Villarejo de Salvanés,0.51,2021,2.312,28180
28002_2.302_2021,Ajalvir,0.7,2021,2.302,28002
28008_2.302_2021,Aldea del Fresno,,2021,2.302,28008
28009_2.302_2021,Algete,0.67,2021,2.302,28009
28011_2.302_2021,Ambite,0.68,2021,2.302,28011
28012_2.302_2021,Anchuelo,0.67,2021,2.302,28012
28013_2.302_2021,Aranjuez,0.66,2021,2.302,28013
28017_2.302_2021,Batres,0.65,2021,2.302,28017
28018_2.302_2021,Becerril de la Sierra,0.68,2021,2.302,28018
28019_2.302_2021,Belmonte de Tajo,0.67,2021,2.302,28019
28023_2.302_2021,Boalo (El),0.65,2021,2.302,28023
28026_2.302_2021,Brunete,0.67,2021,2.302,28026
28029_2.302_2021,Cabanillas de la Sierra,0.69,2021,2.302,28029
28030_2.302_2021,Cabrera (La),0.68,2021,2.302,28030
28032_2.302_2021,Camarma de Esteruelas,0.66,2021,2.302,28032
28033_2.302_2021,Campo Real,0.67,2021,2.302,28033
28035_2.302_2021,Carabaña,0.67,2021,2.302,28035
28038_2.302_2021,Cercedilla,0.66,2021,2.302,28038
28051_2.302_2021,Chapinería,0.67,2021,2.302,28051
28052_2.302_2021,Chinchón,0.67,2021,2.302,28052
28040_2.302_2021,Ciempozuelos,0.65,2021,2.302,28040
28041_2.302_2021,Cobeña,0.66,2021,2.302,28041
28046_2.302_2021,Collado Mediano,0.68,2021,2.302,28046
28045_2.302_2021,Colmenar Viejo,0.68,2021,2.302,28045
28043_2.302_2021,Colmenar de Oreja,0.67,2021,2.302,28043
28042_2.302_2021,Colmenar del Arroyo,0.64,2021,2.302,28042
28044_2.302_2021,Colmenarejo,0.66,2021,2.302,28044
28048_2.302_2021,Corpa,0.69,2021,2.302,28048
28050_2.302_2021,Cubas de la Sagra,0.64,2021,2.302,28050
28053_2.302_2021,Daganzo de Arriba,0.69,2021,2.302,28053
28054_2.302_2021,Escorial (El),0.69,2021,2.302,28054
28057_2.302_2021,Fresno de Torote,0.67,2021,2.302,28057
28059_2.302_2021,Fuente el Saz de Jarama,0.68,2021,2.302,28059
28061_2.302_2021,Galapagar,0.68,2021,2.302,28061
28066_2.302_2021,Griñón,0.68,2021,2.302,28066
28067_2.302_2021,Guadalix de la Sierra,0.67,2021,2.302,28067
28068_2.302_2021,Guadarrama,0.68,2021,2.302,28068
28072_2.302_2021,Hoyo de Manzanares,0.68,2021,2.302,28072
28075_2.302_2021,Loeches,0.66,2021,2.302,28075
28082_2.302_2021,Manzanares el Real,0.67,2021,2.302,28082
28083_2.302_2021,Meco,0.67,2021,2.302,28083
28085_2.302_2021,Miraflores de la Sierra,0.67,2021,2.302,28085
28086_2.302_2021,Molar (El),0.66,2021,2.302,28086
28087_2.302_2021,Molinos (Los),0.67,2021,2.302,28087
28089_2.302_2021,Moraleja de Enmedio,0.69,2021,2.302,28089
28090_2.302_2021,Moralzarzal,0.67,2021,2.302,28090
28091_2.302_2021,Morata de Tajuña,0.68,2021,2.302,28091
28093_2.302_2021,Navacerrada,0.65,2021,2.302,28093
28094_2.302_2021,Navalafuente,0.67,2021,2.302,28094
28095_2.302_2021,Navalagamella,0.67,2021,2.302,28095
28096_2.302_2021,Navalcarnero,0.67,2021,2.302,28096
28099_2.302_2021,Navas del Rey,0.67,2021,2.302,28099
28100_2.302_2021,Nuevo Baztán,0.67,2021,2.302,28100
28101_2.302_2021,Olmeda de las Fuentes,0.7,2021,2.302,28101
28102_2.302_2021,Orusco de Tajuña,0.65,2021,2.302,28102
28108_2.302_2021,Pedrezuela,0.67,2021,2.302,28108
28110_2.302_2021,Perales de Tajuña,0.67,2021,2.302,28110
