codigo_valor,Nombre,Valor,Year,Indicador,lau_id
28079_2.301_2015,Madrid,,2015,2.301,28079
28079_2.305_2015,Madrid,0.5,2015,2.305,28079
28079_2.309_2015,Madrid,0.5,2015,2.309,28079
28079_2.312_2015,Madrid,0.5,2015,2.312,28079
28079_2.302_2015,Madrid,,2015,2.302,28079
28079_2.303_2015,Madrid,1.46,2015,2.303,28079
28079_2.304_2015,Madrid,0.52,2015,2.304,28079
28079_2.306_2015,Madrid,0.5,2015,2.306,28079
28079_2.307_2015,Madrid,0.5,2015,2.307,28079
28079_2.308_2015,Madrid,19172.0,2015,2.308,28079
28079_2.310_2015,Madrid,0.5,2015,2.310,28079
28079_2.311_2015,Madrid,0.5,2015,2.311,28079
28079_2.313_2015,Madrid,2.58,2015,2.313,28079
28079_2.314_2015,Madrid,0.32,2015,2.314,28079
