codigo_valor,Nombre,Valor,Year,Indicador,lau_id
28113_2.302_2019,Pinto,,2019,2.302,28113
28115_2.302_2019,Pozuelo de Alarcón,,2019,2.302,28115
28123_2.302_2019,Rivas-Vaciamadrid,,2019,2.302,28123
28127_2.302_2019,Rozas de Madrid (Las),,2019,2.302,28127
28130_2.302_2019,San Fernando de Henares,,2019,2.302,28130
28134_2.302_2019,San Sebastián de los Reyes,,2019,2.302,28134
28149_2.302_2019,Torrejón de la Calzada,,2019,2.302,28149
28152_2.302_2019,Torrelodones,,2019,2.302,28152
28903_2.302_2019,Tres Cantos,,2019,2.302,28903
28161_2.302_2019,Valdemoro,,2019,2.302,28161
28167_2.302_2019,Velilla de San Antonio,,2019,2.302,28167
28177_2.302_2019,Villanueva del Pardillo,,2019,2.302,28177
28181_2.302_2019,Villaviciosa de Odón,,2019,2.302,28181
28005_2.303_2019,Alcalá de Henares,1.62,2019,2.303,28005
28006_2.303_2019,Alcobendas,2.44,2019,2.303,28006
28010_2.303_2019,Alpedrete,0.19,2019,2.303,28010
28014_2.303_2019,Arganda del Rey,1.33,2019,2.303,28014
28015_2.303_2019,Arroyomolinos,0.03,2019,2.303,28015
28022_2.303_2019,Boadilla del Monte,0.94,2019,2.303,28022
28036_2.303_2019,Casarrubuelos,0.32,2019,2.303,28036
28047_2.303_2019,Collado Villalba,2.37,2019,2.303,28047
28065_2.303_2019,Getafe,1.54,2019,2.303,28065
28073_2.303_2019,Humanes de Madrid,0.17,2019,2.303,28073
28080_2.303_2019,Majadahonda,2.04,2019,2.303,28080
28084_2.303_2019,Mejorada del Campo,0.37,2019,2.303,28084
28104_2.303_2019,Paracuellos de Jarama,0.04,2019,2.303,28104
28113_2.303_2019,Pinto,1.36,2019,2.303,28113
28115_2.303_2019,Pozuelo de Alarcón,2.69,2019,2.303,28115
28123_2.303_2019,Rivas-Vaciamadrid,0.1,2019,2.303,28123
28127_2.303_2019,Rozas de Madrid (Las),0.88,2019,2.303,28127
28130_2.303_2019,San Fernando de Henares,1.33,2019,2.303,28130
28134_2.303_2019,San Sebastián de los Reyes,1.52,2019,2.303,28134
28149_2.303_2019,Torrejón de la Calzada,0.24,2019,2.303,28149
28152_2.303_2019,Torrelodones,1.28,2019,2.303,28152
28903_2.303_2019,Tres Cantos,1.05,2019,2.303,28903
28161_2.303_2019,Valdemoro,1.05,2019,2.303,28161
28167_2.303_2019,Velilla de San Antonio,0.11,2019,2.303,28167
28177_2.303_2019,Villanueva del Pardillo,0.07,2019,2.303,28177
28181_2.303_2019,Villaviciosa de Odón,0.36,2019,2.303,28181
28005_2.304_2019,Alcalá de Henares,1.1,2019,2.304,28005
28006_2.304_2019,Alcobendas,0.95,2019,2.304,28006
28010_2.304_2019,Alpedrete,1.13,2019,2.304,28010
28014_2.304_2019,Arganda del Rey,0.7,2019,2.304,28014
28015_2.304_2019,Arroyomolinos,1.03,2019,2.304,28015
28022_2.304_2019,Boadilla del Monte,0.94,2019,2.304,28022
28036_2.304_2019,Casarrubuelos,1.51,2019,2.304,28036
28047_2.304_2019,Collado Villalba,0.92,2019,2.304,28047
28065_2.304_2019,Getafe,1.09,2019,2.304,28065
28073_2.304_2019,Humanes de Madrid,0.71,2019,2.304,28073
28080_2.304_2019,Majadahonda,0.96,2019,2.304,28080
28084_2.304_2019,Mejorada del Campo,0.8,2019,2.304,28084
28104_2.304_2019,Paracuellos de Jarama,0.79,2019,2.304,28104
28113_2.304_2019,Pinto,1.07,2019,2.304,28113
28115_2.304_2019,Pozuelo de Alarcón,0.72,2019,2.304,28115
28123_2.304_2019,Rivas-Vaciamadrid,0.85,2019,2.304,28123
28127_2.304_2019,Rozas de Madrid (Las),0.87,2019,2.304,28127
28130_2.304_2019,San Fernando de Henares,0.8,2019,2.304,28130
28134_2.304_2019,San Sebastián de los Reyes,1.11,2019,2.304,28134
28149_2.304_2019,Torrejón de la Calzada,0.9,2019,2.304,28149
28152_2.304_2019,Torrelodones,1.49,2019,2.304,28152
28903_2.304_2019,Tres Cantos,1.39,2019,2.304,28903
28161_2.304_2019,Valdemoro,1.0,2019,2.304,28161
28167_2.304_2019,Velilla de San Antonio,1.33,2019,2.304,28167
28177_2.304_2019,Villanueva del Pardillo,1.27,2019,2.304,28177
28181_2.304_2019,Villaviciosa de Odón,1.14,2019,2.304,28181
28005_2.306_2019,Alcalá de Henares,0.62,2019,2.306,28005
28006_2.306_2019,Alcobendas,1.0,2019,2.306,28006
28010_2.306_2019,Alpedrete,0.9,2019,2.306,28010
28014_2.306_2019,Arganda del Rey,0.78,2019,2.306,28014
28015_2.306_2019,Arroyomolinos,0.81,2019,2.306,28015
28022_2.306_2019,Boadilla del Monte,0.76,2019,2.306,28022
28036_2.306_2019,Casarrubuelos,0.5,2019,2.306,28036
28047_2.306_2019,Collado Villalba,0.81,2019,2.306,28047
28065_2.306_2019,Getafe,0.65,2019,2.306,28065
28073_2.306_2019,Humanes de Madrid,0.85,2019,2.306,28073
28080_2.306_2019,Majadahonda,0.97,2019,2.306,28080
28084_2.306_2019,Mejorada del Campo,0.91,2019,2.306,28084
28104_2.306_2019,Paracuellos de Jarama,0.69,2019,2.306,28104
28113_2.306_2019,Pinto,0.61,2019,2.306,28113
28115_2.306_2019,Pozuelo de Alarcón,0.8,2019,2.306,28115
28123_2.306_2019,Rivas-Vaciamadrid,0.87,2019,2.306,28123
28127_2.306_2019,Rozas de Madrid (Las),0.9,2019,2.306,28127
28130_2.306_2019,San Fernando de Henares,0.71,2019,2.306,28130
28134_2.306_2019,San Sebastián de los Reyes,0.74,2019,2.306,28134
28149_2.306_2019,Torrejón de la Calzada,0.78,2019,2.306,28149
28152_2.306_2019,Torrelodones,0.68,2019,2.306,28152
28903_2.306_2019,Tres Cantos,0.8,2019,2.306,28903
28161_2.306_2019,Valdemoro,0.9,2019,2.306,28161
28167_2.306_2019,Velilla de San Antonio,0.84,2019,2.306,28167
28177_2.306_2019,Villanueva del Pardillo,0.91,2019,2.306,28177
28181_2.306_2019,Villaviciosa de Odón,0.67,2019,2.306,28181
28005_2.307_2019,Alcalá de Henares,1.0,2019,2.307,28005
28006_2.307_2019,Alcobendas,0.56,2019,2.307,28006
28010_2.307_2019,Alpedrete,0.61,2019,2.307,28010
28014_2.307_2019,Arganda del Rey,0.56,2019,2.307,28014
28015_2.307_2019,Arroyomolinos,0.62,2019,2.307,28015
28022_2.307_2019,Boadilla del Monte,0.67,2019,2.307,28022
28036_2.307_2019,Casarrubuelos,0.68,2019,2.307,28036
28047_2.307_2019,Collado Villalba,0.5,2019,2.307,28047
28065_2.307_2019,Getafe,0.64,2019,2.307,28065
28073_2.307_2019,Humanes de Madrid,0.61,2019,2.307,28073
28080_2.307_2019,Majadahonda,0.59,2019,2.307,28080
28084_2.307_2019,Mejorada del Campo,0.55,2019,2.307,28084
28104_2.307_2019,Paracuellos de Jarama,0.55,2019,2.307,28104
28113_2.307_2019,Pinto,0.62,2019,2.307,28113
28115_2.307_2019,Pozuelo de Alarcón,0.55,2019,2.307,28115
28123_2.307_2019,Rivas-Vaciamadrid,0.78,2019,2.307,28123
28127_2.307_2019,Rozas de Madrid (Las),0.52,2019,2.307,28127
28130_2.307_2019,San Fernando de Henares,0.59,2019,2.307,28130
28134_2.307_2019,San Sebastián de los Reyes,0.6,2019,2.307,28134
28149_2.307_2019,Torrejón de la Calzada,0.5,2019,2.307,28149
28152_2.307_2019,Torrelodones,0.51,2019,2.307,28152
28903_2.307_2019,Tres Cantos,0.6,2019,2.307,28903
28161_2.307_2019,Valdemoro,0.6,2019,2.307,28161
28167_2.307_2019,Velilla de San Antonio,0.69,2019,2.307,28167
28177_2.307_2019,Villanueva del Pardillo,0.6,2019,2.307,28177
28181_2.307_2019,Villaviciosa de Odón,0.61,2019,2.307,28181
28005_2.308_2019,Alcalá de Henares,15738.0,2019,2.308,28005
28006_2.308_2019,Alcobendas,24950.0,2019,2.308,28006
28010_2.308_2019,Alpedrete,18552.0,2019,2.308,28010
28014_2.308_2019,Arganda del Rey,13735.0,2019,2.308,28014
28015_2.308_2019,Arroyomolinos,17678.0,2019,2.308,28015
28022_2.308_2019,Boadilla del Monte,29875.0,2019,2.308,28022
28036_2.308_2019,Casarrubuelos,13764.0,2019,2.308,28036
28047_2.308_2019,Collado Villalba,14980.0,2019,2.308,28047
28065_2.308_2019,Getafe,16095.0,2019,2.308,28065
28073_2.308_2019,Humanes de Madrid,11934.0,2019,2.308,28073
28080_2.308_2019,Majadahonda,27586.0,2019,2.308,28080
28084_2.308_2019,Mejorada del Campo,13094.0,2019,2.308,28084
28104_2.308_2019,Paracuellos de Jarama,22123.0,2019,2.308,28104
28113_2.308_2019,Pinto,15708.0,2019,2.308,28113
28115_2.308_2019,Pozuelo de Alarcón,36436.0,2019,2.308,28115
28123_2.308_2019,Rivas-Vaciamadrid,19045.0,2019,2.308,28123
28127_2.308_2019,Rozas de Madrid (Las),27268.0,2019,2.308,28127
28130_2.308_2019,San Fernando de Henares,15051.0,2019,2.308,28130
28134_2.308_2019,San Sebastián de los Reyes,19619.0,2019,2.308,28134
28149_2.308_2019,Torrejón de la Calzada,15537.0,2019,2.308,28149
28152_2.308_2019,Torrelodones,27881.0,2019,2.308,28152
28903_2.308_2019,Tres Cantos,25367.0,2019,2.308,28903
28161_2.308_2019,Valdemoro,15279.0,2019,2.308,28161
28167_2.308_2019,Velilla de San Antonio,15091.0,2019,2.308,28167
28177_2.308_2019,Villanueva del Pardillo,19665.0,2019,2.308,28177
28181_2.308_2019,Villaviciosa de Odón,24553.0,2019,2.308,28181
28005_2.310_2019,Alcalá de Henares,0.53,2019,2.310,28005
28006_2.310_2019,Alcobendas,0.92,2019,2.310,28006
28010_2.310_2019,Alpedrete,0.51,2019,2.310,28010
28014_2.310_2019,Arganda del Rey,0.72,2019,2.310,28014
28015_2.310_2019,Arroyomolinos,0.59,2019,2.310,28015
28022_2.310_2019,Boadilla del Monte,0.9,2019,2.310,28022
28036_2.310_2019,Casarrubuelos,,2019,2.310,28036
28047_2.310_2019,Collado Villalba,0.5,2019,2.310,28047
28065_2.310_2019,Getafe,0.6,2019,2.310,28065
28073_2.310_2019,Humanes de Madrid,1.0,2019,2.310,28073
28080_2.310_2019,Majadahonda,0.58,2019,2.310,28080
28084_2.310_2019,Mejorada del Campo,0.56,2019,2.310,28084
28104_2.310_2019,Paracuellos de Jarama,0.57,2019,2.310,28104
28113_2.310_2019,Pinto,0.69,2019,2.310,28113
28115_2.310_2019,Pozuelo de Alarcón,0.94,2019,2.310,28115
28123_2.310_2019,Rivas-Vaciamadrid,0.54,2019,2.310,28123
28127_2.310_2019,Rozas de Madrid (Las),0.83,2019,2.310,28127
28130_2.310_2019,San Fernando de Henares,0.59,2019,2.310,28130
28134_2.310_2019,San Sebastián de los Reyes,0.64,2019,2.310,28134
28149_2.310_2019,Torrejón de la Calzada,0.83,2019,2.310,28149
28152_2.310_2019,Torrelodones,0.5,2019,2.310,28152
28903_2.310_2019,Tres Cantos,0.87,2019,2.310,28903
28161_2.310_2019,Valdemoro,0.51,2019,2.310,28161
28167_2.310_2019,Velilla de San Antonio,0.73,2019,2.310,28167
28177_2.310_2019,Villanueva del Pardillo,0.6,2019,2.310,28177
28181_2.310_2019,Villaviciosa de Odón,0.84,2019,2.310,28181
28005_2.311_2019,Alcalá de Henares,0.57,2019,2.311,28005
28006_2.311_2019,Alcobendas,0.6,2019,2.311,28006
28010_2.311_2019,Alpedrete,0.56,2019,2.311,28010
28014_2.311_2019,Arganda del Rey,0.68,2019,2.311,28014
28015_2.311_2019,Arroyomolinos,0.63,2019,2.311,28015
28022_2.311_2019,Boadilla del Monte,0.54,2019,2.311,28022
28036_2.311_2019,Casarrubuelos,0.65,2019,2.311,28036
28047_2.311_2019,Collado Villalba,0.58,2019,2.311,28047
28065_2.311_2019,Getafe,0.57,2019,2.311,28065
28073_2.311_2019,Humanes de Madrid,1.0,2019,2.311,28073
28080_2.311_2019,Majadahonda,0.54,2019,2.311,28080
28084_2.311_2019,Mejorada del Campo,0.68,2019,2.311,28084
28104_2.311_2019,Paracuellos de Jarama,0.6,2019,2.311,28104
28113_2.311_2019,Pinto,0.61,2019,2.311,28113
28115_2.311_2019,Pozuelo de Alarcón,0.56,2019,2.311,28115
28123_2.311_2019,Rivas-Vaciamadrid,0.56,2019,2.311,28123
28127_2.311_2019,Rozas de Madrid (Las),0.57,2019,2.311,28127
28130_2.311_2019,San Fernando de Henares,0.68,2019,2.311,28130
28134_2.311_2019,San Sebastián de los Reyes,0.61,2019,2.311,28134
28149_2.311_2019,Torrejón de la Calzada,0.69,2019,2.311,28149
28152_2.311_2019,Torrelodones,0.52,2019,2.311,28152
28903_2.311_2019,Tres Cantos,0.5,2019,2.311,28903
28161_2.311_2019,Valdemoro,0.59,2019,2.311,28161
28167_2.311_2019,Velilla de San Antonio,0.63,2019,2.311,28167
28177_2.311_2019,Villanueva del Pardillo,0.53,2019,2.311,28177
28181_2.311_2019,Villaviciosa de Odón,0.63,2019,2.311,28181
28005_2.313_2019,Alcalá de Henares,2.67,2019,2.313,28005
28006_2.313_2019,Alcobendas,2.27,2019,2.313,28006
28010_2.313_2019,Alpedrete,4.15,2019,2.313,28010
28014_2.313_2019,Arganda del Rey,1.82,2019,2.313,28014
28015_2.313_2019,Arroyomolinos,1.35,2019,2.313,28015
28022_2.313_2019,Boadilla del Monte,1.25,2019,2.313,28022
28036_2.313_2019,Casarrubuelos,4.77,2019,2.313,28036
28047_2.313_2019,Collado Villalba,1.4,2019,2.313,28047
28065_2.313_2019,Getafe,2.77,2019,2.313,28065
28073_2.313_2019,Humanes de Madrid,1.56,2019,2.313,28073
28080_2.313_2019,Majadahonda,1.6,2019,2.313,28080
28084_2.313_2019,Mejorada del Campo,0.41,2019,2.313,28084
28104_2.313_2019,Paracuellos de Jarama,1.23,2019,2.313,28104
28113_2.313_2019,Pinto,2.34,2019,2.313,28113
28115_2.313_2019,Pozuelo de Alarcón,3.53,2019,2.313,28115
28123_2.313_2019,Rivas-Vaciamadrid,1.22,2019,2.313,28123
28127_2.313_2019,Rozas de Madrid (Las),2.56,2019,2.313,28127
28130_2.313_2019,San Fernando de Henares,1.34,2019,2.313,28130
28134_2.313_2019,San Sebastián de los Reyes,2.24,2019,2.313,28134
28149_2.313_2019,Torrejón de la Calzada,1.79,2019,2.313,28149
28152_2.313_2019,Torrelodones,5.27,2019,2.313,28152
28903_2.313_2019,Tres Cantos,3.58,2019,2.313,28903
28161_2.313_2019,Valdemoro,1.84,2019,2.313,28161
28167_2.313_2019,Velilla de San Antonio,1.66,2019,2.313,28167
28177_2.313_2019,Villanueva del Pardillo,3.57,2019,2.313,28177
28181_2.313_2019,Villaviciosa de Odón,3.41,2019,2.313,28181
28005_2.314_2019,Alcalá de Henares,0.26,2019,2.314,28005
28006_2.314_2019,Alcobendas,0.2,2019,2.314,28006
28010_2.314_2019,Alpedrete,0.69,2019,2.314,28010
28014_2.314_2019,Arganda del Rey,0.31,2019,2.314,28014
28015_2.314_2019,Arroyomolinos,0.03,2019,2.314,28015
28022_2.314_2019,Boadilla del Monte,0.15,2019,2.314,28022
28036_2.314_2019,Casarrubuelos,0.26,2019,2.314,28036
28047_2.314_2019,Collado Villalba,0.27,2019,2.314,28047
28065_2.314_2019,Getafe,0.27,2019,2.314,28065
28073_2.314_2019,Humanes de Madrid,0.15,2019,2.314,28073
28080_2.314_2019,Majadahonda,0.21,2019,2.314,28080
28084_2.314_2019,Mejorada del Campo,0.17,2019,2.314,28084
28104_2.314_2019,Paracuellos de Jarama,0.12,2019,2.314,28104
28113_2.314_2019,Pinto,0.27,2019,2.314,28113
28115_2.314_2019,Pozuelo de Alarcón,0.62,2019,2.314,28115
28123_2.314_2019,Rivas-Vaciamadrid,0.29,2019,2.314,28123
28127_2.314_2019,Rozas de Madrid (Las),0.23,2019,2.314,28127
28130_2.314_2019,San Fernando de Henares,0.23,2019,2.314,28130
28134_2.314_2019,San Sebastián de los Reyes,0.47,2019,2.314,28134
28149_2.314_2019,Torrejón de la Calzada,0.23,2019,2.314,28149
28152_2.314_2019,Torrelodones,0.67,2019,2.314,28152
28903_2.314_2019,Tres Cantos,0.36,2019,2.314,28903
28161_2.314_2019,Valdemoro,0.24,2019,2.314,28161
28167_2.314_2019,Velilla de San Antonio,0.08,2019,2.314,28167
28177_2.314_2019,Villanueva del Pardillo,0.35,2019,2.314,28177
28181_2.314_2019,Villaviciosa de Odón,0.36,2019,2.314,28181
