codigo_valor,Nombre,Valor,Year,Indicador,lau_id
28005_2.301_2014,Alcalá de Henares,,2014,2.301,28005
28006_2.301_2014,Alcobendas,,2014,2.301,28006
28010_2.301_2014,Alpedrete,,2014,2.301,28010
28014_2.301_2014,Arganda del Rey,,2014,2.301,28014
28015_2.301_2014,Arroyomolinos,,2014,2.301,28015
28022_2.301_2014,Boadilla del Monte,,2014,2.301,28022
28036_2.301_2014,Casarrubuelos,,2014,2.301,28036
28047_2.301_2014,Collado Villalba,,2014,2.301,28047
28065_2.301_2014,Getafe,,2014,2.301,28065
28073_2.301_2014,Humanes de Madrid,,2014,2.301,28073
28080_2.301_2014,Majadahonda,,2014,2.301,28080
28084_2.301_2014,Mejorada del Campo,,2014,2.301,28084
28104_2.301_2014,Paracuellos de Jarama,,2014,2.301,28104
28113_2.301_2014,Pinto,,2014,2.301,28113
28115_2.301_2014,Pozuelo de Alarcón,,2014,2.301,28115
28123_2.301_2014,Rivas-Vaciamadrid,,2014,2.301,28123
28127_2.301_2014,Rozas de Madrid (Las),,2014,2.301,28127
28130_2.301_2014,San Fernando de Henares,,2014,2.301,28130
28134_2.301_2014,San Sebastián de los Reyes,,2014,2.301,28134
28149_2.301_2014,Torrejón de la Calzada,,2014,2.301,28149
28152_2.301_2014,Torrelodones,,2014,2.301,28152
28903_2.301_2014,Tres Cantos,,2014,2.301,28903
28161_2.301_2014,Valdemoro,,2014,2.301,28161
28167_2.301_2014,Velilla de San Antonio,,2014,2.301,28167
28177_2.301_2014,Villanueva del Pardillo,,2014,2.301,28177
28181_2.301_2014,Villaviciosa de Odón,,2014,2.301,28181
28005_2.305_2014,Alcalá de Henares,,2014,2.305,28005
28006_2.305_2014,Alcobendas,,2014,2.305,28006
28010_2.305_2014,Alpedrete,,2014,2.305,28010
28014_2.305_2014,Arganda del Rey,,2014,2.305,28014
28015_2.305_2014,Arroyomolinos,,2014,2.305,28015
28022_2.305_2014,Boadilla del Monte,,2014,2.305,28022
28036_2.305_2014,Casarrubuelos,,2014,2.305,28036
28047_2.305_2014,Collado Villalba,,2014,2.305,28047
28065_2.305_2014,Getafe,,2014,2.305,28065
28073_2.305_2014,Humanes de Madrid,,2014,2.305,28073
28080_2.305_2014,Majadahonda,,2014,2.305,28080
28084_2.305_2014,Mejorada del Campo,,2014,2.305,28084
28104_2.305_2014,Paracuellos de Jarama,,2014,2.305,28104
28113_2.305_2014,Pinto,,2014,2.305,28113
28115_2.305_2014,Pozuelo de Alarcón,,2014,2.305,28115
28123_2.305_2014,Rivas-Vaciamadrid,,2014,2.305,28123
28127_2.305_2014,Rozas de Madrid (Las),,2014,2.305,28127
28130_2.305_2014,San Fernando de Henares,,2014,2.305,28130
28134_2.305_2014,San Sebastián de los Reyes,,2014,2.305,28134
28149_2.305_2014,Torrejón de la Calzada,,2014,2.305,28149
28152_2.305_2014,Torrelodones,,2014,2.305,28152
28903_2.305_2014,Tres Cantos,,2014,2.305,28903
28161_2.305_2014,Valdemoro,,2014,2.305,28161
28167_2.305_2014,Velilla de San Antonio,,2014,2.305,28167
28177_2.305_2014,Villanueva del Pardillo,,2014,2.305,28177
28181_2.305_2014,Villaviciosa de Odón,,2014,2.305,28181
28005_2.309_2014,Alcalá de Henares,,2014,2.309,28005
28006_2.309_2014,Alcobendas,,2014,2.309,28006
28010_2.309_2014,Alpedrete,,2014,2.309,28010
28014_2.309_2014,Arganda del Rey,,2014,2.309,28014
28015_2.309_2014,Arroyomolinos,,2014,2.309,28015
28022_2.309_2014,Boadilla del Monte,,2014,2.309,28022
28036_2.309_2014,Casarrubuelos,,2014,2.309,28036
28047_2.309_2014,Collado Villalba,,2014,2.309,28047
28065_2.309_2014,Getafe,,2014,2.309,28065
28073_2.309_2014,Humanes de Madrid,,2014,2.309,28073
28080_2.309_2014,Majadahonda,,2014,2.309,28080
28084_2.309_2014,Mejorada del Campo,,2014,2.309,28084
28104_2.309_2014,Paracuellos de Jarama,,2014,2.309,28104
28113_2.309_2014,Pinto,,2014,2.309,28113
28115_2.309_2014,Pozuelo de Alarcón,,2014,2.309,28115
28123_2.309_2014,Rivas-Vaciamadrid,,2014,2.309,28123
28127_2.309_2014,Rozas de Madrid (Las),,2014,2.309,28127
28130_2.309_2014,San Fernando de Henares,,2014,2.309,28130
28134_2.309_2014,San Sebastián de los Reyes,,2014,2.309,28134
28149_2.309_2014,Torrejón de la Calzada,,2014,2.309,28149
28152_2.309_2014,Torrelodones,,2014,2.309,28152
28903_2.309_2014,Tres Cantos,,2014,2.309,28903
28161_2.309_2014,Valdemoro,,2014,2.309,28161
28167_2.309_2014,Velilla de San Antonio,,2014,2.309,28167
28177_2.309_2014,Villanueva del Pardillo,,2014,2.309,28177
28181_2.309_2014,Villaviciosa de Odón,,2014,2.309,28181
28005_2.312_2014,Alcalá de Henares,0.72,2014,2.312,28005
28006_2.312_2014,Alcobendas,0.67,2014,2.312,28006
28010_2.312_2014,Alpedrete,0.91,2014,2.312,28010
28014_2.312_2014,Arganda del Rey,0.64,2014,2.312,28014
28015_2.312_2014,Arroyomolinos,0.57,2014,2.312,28015
28022_2.312_2014,Boadilla del Monte,0.57,2014,2.312,28022
28036_2.312_2014,Casarrubuelos,0.92,2014,2.312,28036
28047_2.312_2014,Collado Villalba,0.59,2014,2.312,28047
28065_2.312_2014,Getafe,0.73,2014,2.312,28065
28073_2.312_2014,Humanes de Madrid,0.6,2014,2.312,28073
28080_2.312_2014,Majadahonda,0.61,2014,2.312,28080
28084_2.312_2014,Mejorada del Campo,0.5,2014,2.312,28084
28104_2.312_2014,Paracuellos de Jarama,0.57,2014,2.312,28104
28113_2.312_2014,Pinto,0.69,2014,2.312,28113
28115_2.312_2014,Pozuelo de Alarcón,0.84,2014,2.312,28115
28123_2.312_2014,Rivas-Vaciamadrid,0.58,2014,2.312,28123
28127_2.312_2014,Rozas de Madrid (Las),0.71,2014,2.312,28127
28130_2.312_2014,San Fernando de Henares,0.58,2014,2.312,28130
28134_2.312_2014,San Sebastián de los Reyes,0.7,2014,2.312,28134
28149_2.312_2014,Torrejón de la Calzada,0.63,2014,2.312,28149
28152_2.312_2014,Torrelodones,1.0,2014,2.312,28152
28903_2.312_2014,Tres Cantos,0.82,2014,2.312,28903
28161_2.312_2014,Valdemoro,0.64,2014,2.312,28161
28167_2.312_2014,Velilla de San Antonio,0.6,2014,2.312,28167
28177_2.312_2014,Villanueva del Pardillo,0.8,2014,2.312,28177
28181_2.312_2014,Villaviciosa de Odón,0.8,2014,2.312,28181
28005_2.302_2014,Alcalá de Henares,,2014,2.302,28005
28006_2.302_2014,Alcobendas,,2014,2.302,28006
28010_2.302_2014,Alpedrete,,2014,2.302,28010
28014_2.302_2014,Arganda del Rey,,2014,2.302,28014
28015_2.302_2014,Arroyomolinos,,2014,2.302,28015
28022_2.302_2014,Boadilla del Monte,,2014,2.302,28022
28036_2.302_2014,Casarrubuelos,,2014,2.302,28036
